title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""No.""
Mariam's insurance company, however, does cover the damage caused by the oil leak. The company's policy states that ""the owner of the property is responsible for the repair or replacement of the heating installation.""
The insurance company also covers Mariam's ""reasonable expenses"" for the repair or replacement",,-4.96837043762207,-3.0308704376220703,-2.0308704376220703,-4.84337043762207,-2.4683704376220703,-2.0308704376220703,-5.59337043762207,-8.65587043762207
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insurance—yes or no? Final answer is:",controversial," """," ""No.""
Mariam's insurance company, however, does cover the damage caused by the oil lamp. The company's policy states that ""the owner of the oil lamp shall be responsible for the cost of repairing the oil lamp.""
Mariam's insurance company also covers the damage caused by the oil lamp. The",,-5.070831775665283,-3.008331775665283,-2.070831775665283,-4.945831775665283,-2.508331775665283,-2.008331775665283,-5.508331775665283,-8.633331298828125
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""No.""
Carol's insurance policy does not cover the damage to her home from the pipe that leaked.
Carol's insurance policy does not cover the damage to her home from the pipe that leaked.
Carol's insurance policy does not cover the damage to her home from the pipe that leaked.
",,-5.285783290863037,-3.269716739654541,-2.457216739654541,-4.769716739654541,-2.519716739654541,-1.8947168588638306,-5.457216739654541,-8.4572172164917
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
Carol's insurance policy does not cover the damage to her bathroom wall.
Carol's insurance policy does not cover the damage to her bathroom wall.
Carol's insurance policy does not cover the damage to her bathroom wall.
Carol's insurance policy does not cover the damage to her bathroom",,-5.1950836181640625,-3.2249937057495117,-2.4749937057495117,-4.599993705749512,-2.4124937057495117,-1.9124937057495117,-5.537493705749512,-8.474993705749512
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",controversial," """," ""No.""
Carol's insurance policy does not cover the damage to her home from the pipe leak.
Carol's insurance policy does not cover the damage to her home from the pipe leak.
Carol's insurance policy does not cover the damage to her home from the pipe leak.
Carol's",,-5.23637580871582,-3.218933582305908,-2.468933582305908,-4.718933582305908,-2.531433582305908,-1.9064334630966187,-5.531433582305908,-8.46893310546875
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""No.""
Miranda's insurance policy does not cover damage caused by a ""flow of water"" that is caused by a ""seizure of a water supply.""
Miranda's policy does not cover damage caused by a ""seizure of a water supply.""
Miranda's policy does not cover",,-5.3370513916015625,-3.1631221771240234,-2.3506221771240234,-5.600622177124023,-2.5381221771240234,-1.9756220579147339,-5.163122177124023,-8.788122177124023
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""No.""
Miranda's insurance policy does not cover the damage caused by the water leak, but it does cover the damage caused by the water itself. The insurance company pays for the repair, and Miranda pays for the water damage.
Miranda's insurance policy does not cover the damage caused by the water leak",,-5.385003089904785,-3.193566083908081,-2.443566083908081,-5.69356632232666,-2.506066083908081,-1.943566083908081,-5.19356632232666,-8.81856632232666
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",controversial," """," ""No.""
Miranda's insurance policy does not cover the damage caused by the leaky water cooler. The policy does not cover the damage caused by the water leaking through her walls. The policy does not cover the damage caused by the water leaking through her floor. The policy does not cover the damage caused by the",,-5.415531635284424,-3.125778913497925,-2.438278913497925,-5.688279151916504,-2.563278913497925,-1.9382789134979248,-5.188279151916504,-8.875779151916504
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""No.""
Belinda's insurance policy does not cover the damage to her home from the ""Escape of Water"" damage.
Belinda's insurance policy does not cover the damage to her home from the ""Escape of Water"" damage.
Belinda's insurance policy does not cover the damage to her",,-5.298243522644043,-2.9192140102386475,-2.1692140102386475,-5.294214248657227,-2.3567140102386475,-1.8567140102386475,-5.544214248657227,-7.731714248657227
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""No.""
Belinda's insurance policy does not cover the damage to her home caused by the ""Escape of Water"" damage.
Belinda's insurance policy does not cover the damage to her home caused by the ""Escape of Water"" damage.
Belinda's insurance policy does not cover the damage",,-5.295422554016113,-2.8315722942352295,-2.2065722942352295,-5.331572532653809,-2.3940722942352295,-1.8940722942352295,-5.519072532653809,-7.769072532653809
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",controversial," """," ""No.""
Belinda's insurance policy does not cover the damage to her home from a skunk attack.
Belinda's insurance policy does not cover the damage to her home from a skunk attack.
Belinda's insurance policy does not cover the damage to her home from a skunk attack.
",,-5.345944404602051,-2.8499550819396973,-2.1624550819396973,-5.287455081939697,-2.3499550819396973,-1.9124550819396973,-5.474955081939697,-7.662455081939697
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""No.""
Fatema's insurance company, however, does cover the damage to her garage. The insurance company's policy states that ""the owner of the property is responsible for the cost of repairing the damage caused by the natural occurrence of fire.""
The insurance company's policy also states that ""the owner of the",,-5.491371154785156,-3.1737401485443115,-2.1737401485443115,-4.798740386962891,-2.2987401485443115,-1.9862401485443115,-5.736240386962891,-8.36124038696289
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""No.""
Fatema's insurance company, however, does cover her for the damage to her garage. The insurance company's policy states that ""the insured shall be entitled to reimbursement for the cost of repairing the damage to the garage.""
Fatema's insurance company, however, does not cover the damage to her",,-5.437948703765869,-3.141878128051758,-2.204378128051758,-4.766878128051758,-2.329378128051758,-2.016878128051758,-5.704378128051758,-8.391878128051758
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",controversial," """," ""No.""
Fatema's insurance company, however, does cover her for the damage to her garage. The insurance company's policy states that ""the owner of the property is responsible for the damage to the property caused by the natural occurrence of fire.""
The insurance company's policy also states that ""the owner of",,-5.465566635131836,-3.153066635131836,-2.153066635131836,-4.715566635131836,-2.340566635131836,-2.028066635131836,-5.715566635131836,-8.340566635131836
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no.
The insurance company's claim is denied. Charlotte's insurance company then files a claim with the state of North Carolina for damages to her home. The state's insurance company, however, does not consider the damage to be ""flooding"" because the waterbed in her bedroom is not ""outside the building",,-4.594348907470703,-2.845008373260498,-2.032508373260498,-4.720008373260498,-2.345008373260498,-1.5950082540512085,-5.845008373260498,-8.97000789642334
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The insurance company is not required to pay for damage caused by flooding. The insurance company is not required to pay for damage caused by flooding.
The insurance company is not required to pay for damage caused by flooding.
The insurance company is not required to pay for damage caused by flooding.
The insurance",,-4.566811561584473,-2.8793115615844727,-2.0668115615844727,-4.691811561584473,-2.3168115615844727,-1.629311442375183,-5.816811561584473,-8.879311561584473
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",controversial, no," no.
The insurance company is not required to pay for damage caused by flooding. However, if the insurance company does not pay for damage caused by flooding, the insurance company is required to pay for the damage caused by the flood.
The insurance company is not required to pay for damage caused by flooding. However,",,-4.485932350158691,-2.7984321117401123,-1.9859321117401123,-4.673432350158691,-2.3609321117401123,-1.6109321117401123,-5.923432350158691,-8.923432350158691
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no.
The insurance company's response to Rebecca's claim is that the water level in her basement is ""not a flood hazard."" The insurance company's response to Rebecca's claim is that the water level in her basement is ""not a flood hazard.""
The insurance company's response to Rebecca's claim is that the",,-4.482917308807373,-3.0895986557006836,-2.0895986557006836,-4.964598655700684,-2.4645986557006836,-1.714598536491394,-5.777098655700684,-8.902098655700684
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The insurance company's response to Rebecca's claim is that the water level in her basement is ""not a flood hazard."" The insurance company's response to Rebecca's claim is that the water level in her basement is ""not a flood hazard.""
The insurance company's response to Rebecca's claim is that the",,-4.40584659576416,-3.03084659576416,-2.03084659576416,-4.96834659576416,-2.46834659576416,-1.7183464765548706,-5.78084659576416,-8.90584659576416
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",controversial, no," no.
The insurance company is not required to pay for the damage, but it does pay for the cost of repairing the damage.
The insurance company is not required to pay for the damage, but it does pay for the cost of repairing the damage.
The insurance company is not required to pay for the damage",,-4.535431861877441,-3.1005985736846924,-2.0380985736846924,-4.975598335266113,-2.4755985736846924,-1.7255985736846924,-5.788098335266113,-8.913098335266113
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
Genie's insurance company, however, is not happy with Genie's decision to file a claim for garden damage. Genie's insurance company is concerned that Genie's insurance company will not pay for the damage to her plants, and that Genie's insurance company will not pay for the damage to her insurance policy.",,-3.9874114990234375,-2.686699390411377,-1.811699390411377,-5.124199390411377,-2.499199390411377,-1.936699390411377,-5.749199390411377,-8.686698913574219
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
Genie's insurance company, however, does cover the damage to her garden plants. Genie's insurance company also covers the damage to her property, but Genie's insurance company does not cover the damage to her property caused by the strike. Genie's insurance company does cover the damage to her property caused by the",,-4.217177867889404,-2.9046778678894043,-1.9046777486801147,-5.092177867889404,-2.5296778678894043,-1.8421777486801147,-5.654677867889404,-8.717177391052246
