title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_prob,No_prob,A_prob,B_prob
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""heating installation"" is commonly understood to refer to the equipment used to heat a building, such as a furnace or boiler. In this sense, the term ""heating installation"" is synonymous with ""furnace"" or ""boiler."" Therefore, in the context of Mariam's insurance policy, the term ""heating installation"" is clearly referring to the fixed oil-fired heater in her living room. As a result, Mariam is covered by her insurance for the damage caused by the leaking oil.",-16.66918398,-8.319434166,-65504,-65504,-65504
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""heating installation"" is commonly understood to refer to a permanently installed apparatus for heating a building. In this sense, the wall-mounted oil lamp is not a heating installation, as it is not permanently installed. Therefore, Mariam is not covered by the insurance.",-14.33597177,-8.339900017,-65504,-65504,-65504
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If we consider the definitions of these words, it is clear that the damage to Carol's bathroom wall was not sudden or unforeseen. The leak was a gradual process that occurred over several days. Therefore, Carol is not covered by her insurance policy for the damage to her wall.",-19.26489133,-8.347491264,-65504,-65504,-65504
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If a pipe bursts suddenly and unexpectedly, it would be considered a sudden and unforeseen event. Therefore, Carol is covered by her insurance policy for the damage to her wall.",-13.03377968,-7.856934547,-65504,-65504,-65504
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If we consider the definitions of these words, it is clear that the damage to Carol's bathroom wall was not sudden or unforeseen. The pipe leak was a gradual process that occurred over several hours. Therefore, Carol is not covered by her insurance policy for the damage to her wall.",-15.96166994,-8.096500397,-65504,-65504,-65504
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda's claim would not be covered by her insurance policy.",-12.41786233,-8.035095215,-65504,-65504,-65504
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda would not be covered by her insurance policy for the damage caused by the leaking washing machine.",-10.70387231,-7.796378136,-65504,-65504,-65504
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda would not be covered by her insurance policy for the damage caused by the leaking water cooler.",-10.3413663,-7.796423912,-65504,-65504,-65504
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the leak is causing damage to the insured property. Therefore, Belinda is covered by her insurance policy for the damage caused by the escape",-22.17729238,-8.044920921,-65504,-65504,-65504
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the leak is causing damage to the insured property. Therefore, Belinda is covered by the insurance.",-21.38262791,-7.796749115,-65504,-65504,-65504
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the tomato juice is damage caused by the escape of water from that source. Therefore, Belinda is covered by her insurance policy for",-20.91785278,-8.038475037,-65504,-65504,-65504
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""naturally-occurring fire"" is understood by ordinary speakers to refer to a fire that is started by a natural cause, such as lightning or a volcanic eruption. In this case, the fire was caused by a defect in the grill, which is not a natural cause. Therefore, Fatema is not covered by her insurance for the damage to the garage.",-10.27807747,-9.029001236,-65504,-65504,-65504
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by the negligence of Fatema, so it would not be considered naturally-occurring. Therefore, Fatema would not be covered by her insurance for the damage to her garage.",-21.06341529,-9.0272789,-65504,-65504,-65504
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by human action - the negligence of Fatema in leaving the grill unattended. Therefore, the fire is not naturally-occurring, and Fatema is not covered by her insurance.",-20.26341766,-9.027663231,-65504,-65504,-65504
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building itself."" In this sense, the water damage to Charlotte's basement is caused by water escaping from within the building, therefore, the insurance company would not cover the damage.",-22.39448957,-8.816282272,-65504,-65504,-65504
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building."" Therefore, since the water seeped into her home from outside the building, Charlotte is covered by her insurance.",-10.96523081,-9.04421711,-65504,-65504,-65504
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building."" Therefore, since the water seeped into the basement from a rain barrel that was next to the house, the water damage was caused by an event that occurred outside the building. As a result, Charlotte is covered by her insurance.",-15.49798855,-9.033723831,-65504,-65504,-65504
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the idea of suddenness and unexpectedness. In the context of the policy definition, the word ""rapid"" is not used to describe the gradual rise of water level over time. Therefore, the word ""rapid build-up"" does not apply to the situation described in the case study. Consequently, Rebecca is not covered by the insurance for the damage caused by the gradual rise of water level in the creek",-35.19857594,-9.274578094,-65504,-65504,-65504
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the suddenness and unexpectedness of the water level rising. The word ""build-up"" is used to convey the large volume of water that is invading the property. Therefore, the word ""rapid build-up"" is used in a figurative sense to convey the sudden and unexpected rise in water level that is causing the flooding. As a result, Rebecca is covered by the insurance.",-29.87180417,-9.025575638,-65504,-65504,-65504
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the idea of suddenness and unexpectedness. In the context of the policy definition, the word ""rapid"" is not used to describe the gradual rise of water level in the creek over a week. Therefore, Rebecca is not covered by the insurance for the damage caused by the gradual rise of water level in the creek.",-27.44924193,-9.030179024,-65504,-65504,-65504
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""political disturbance"" is not commonly used in the sense of ""civil commotion"" or strikes. To an ordinary speaker, the word ""political disturbance"" typically refers to events that disrupt the normal functioning of the government or public order, such as riots, protests, or civil unrest. Therefore, in the context of Genie's insurance policy, the word ""political disturbance"" is not applicable to the situation, as it does not encompass strikes or staff shortages",-25.35036144,-8.794236183,-65504,-65504,-65504
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""political disturbance"" is commonly understood to refer to events that disrupt the normal functioning of a government or state, such as riots, protests, or civil unrest. In this context, the word ""political disturbance"" does not apply to the situation described in the text. The strikers' activities are not political disturbances, they are labor disputes. Therefore, Genie is not covered by her insurance for the damage to her plants.",-23.05265081,-9.030267715,-65504,-65504,-65504
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""political disturbance"" is not commonly used in the sense of ""civil commotion"" or strikes. Instead, it is more commonly used in the sense of events that are caused by political instability or unrest. In this sense, the word ""political disturbance"" is not relevant to the situation described in the text, as the damage to Genie's plants was caused by a strike, not by political instability or unrest. Therefore, Genie is not covered by her insurance for the",-22.37956806,-8.784193039,-65504,-65504,-65504
