title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance company's definition of ""Escape of Water"" is a ""plain English"" definition, and it is not ambiguous.
The insurance company's definition of ""Escape of Water"" is a ""plain English"" definition, and it is not ambiguous.
The insurance company's definition of",,-2.596794605255127,-2.038753032684326,-1.8981280326843262,-2.648128032684326,-2.241878032684326,-2.304378032684326,-6.476253032684326,-8.804378509521484
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The reason is that the ""sudden/unforseen"" requirement is not a strict requirement. It is a ""soft"" requirement, meaning that it is not a requirement that must be met in order for the policy to cover the damage. Rather, it is a requirement that must be met in order",,-2.589601993560791,-2.0166075229644775,-1.8291075229644775,-2.6103575229644775,-2.2509825229644775,-2.2197325229644775,-6.485357284545898,-8.829107284545898
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The reason is that the word ""flow"" is a verb, and verbs are used to describe actions. In this case, the action is the water flowing out of the bowl. The fact that the water is flowing out of the bowl is what causes the damage.
The word ""flow"" is also",,-3.0251376628875732,-2.0407626628875732,-1.8376376628875732,-2.7595126628875732,-2.1657626628875732,-2.0720126628875732,-6.853262901306152,-9.025137901306152
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The reason is that the word ""flow"" is a verb, and verbs are used to describe actions. In this case, the action is the water flowing out of the washing machine.
The word ""flow"" is also used as a noun, but in this case, it is used as a verb",,-3.036065101623535,-2.051690101623535,-1.8016902208328247,-2.832940101623535,-2.254815101623535,-2.098565101623535,-6.942315101623535,-9.051690101623535
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The reason is that the word ""flow"" is a verb, and verbs are used to describe actions. In this case, the verb ""flow"" is used to describe the action of water moving from one place to another.
The word ""flow"" is also used to describe the movement of water in",,-3.0698418617248535,-2.0854668617248535,-1.8354668617248535,-2.7729668617248535,-2.1948418617248535,-2.0542168617248535,-6.9292168617248535,-9.054216384887695
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, No," No.
The reason is that the ""internal source"" is the bathtub, which is not an internal source. The internal source is the water, which is not a source at all.
The reason is that the ""internal source"" is the bathtub, which is not an internal source.",,-2.6953024864196777,-2.1049537658691406,-1.979953646659851,-2.6049537658691406,-1.854953646659851,-1.979953646659851,-6.917453765869141,-8.97995376586914
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The reason is that the water in the tub is not an ""internal source"" of the damage. The water in the tub is an external source of the damage. The water in the tub is not part of the house. The water in the tub is not part of the tub. The water in the",,-2.8395767211914062,-2.1800875663757324,-1.9925874471664429,-2.6800875663757324,-1.9925874471664429,-1.9300874471664429,-7.055087566375732,-9.117587089538574
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",controversial, No," No.
The reason is that the ""internal source"" is the bathtub, which is not an internal source. The internal source is the water in the bathtub, which is not a source at all.
The reason is that the ""internal source"" is the bathtub, which is not",,-2.737297773361206,-2.1679229736328125,-1.9804229736328125,-2.6054229736328125,-1.9179229736328125,-1.9804229736328125,-6.9804229736328125,-9.105422973632812
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no.
The reason is that the insurance policy is written in a way that would be understood by ordinary speakers of English to exclude the damage caused by the grill. The policy covers ""naturally-occurring fire,"" but the fire in this case was not naturally-occurring. It was caused by a defect in the grill.",,-3.2372758388519287,-2.42465877532959,-1.8621587753295898,-2.86215877532959,-2.29965877532959,-1.7996587753295898,-6.79965877532959,-8.67465877532959
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The term ""naturally occuring fire"" is ambiguous. It could mean ""fire that occurs naturally in the world"" or ""fire that occurs naturally in the world, but not as a result of human activity.""
The insurance company's interpretation of the term is the one that is most favorable to the",,-3.229489326477051,-2.333005666732788,-1.958005666732788,-2.895505666732788,-2.270505666732788,-1.895505666732788,-6.645505905151367,-8.645505905151367
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The reason is that the definition of ""fire"" in the policy is not a complete definition. It is a definition of a term that is used in the policy. The policy also uses the term ""fire"" in the definition of ""loss."" The definition of ""loss"" is ""damage to the policy",,-3.1876111030578613,-2.3751111030578613,-1.8126111030578613,-2.8751111030578613,-2.3751111030578613,-1.8751111030578613,-6.750111103057861,-8.687610626220703
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, No," No.
The insurance company will not cover the damage to Charlotte's home because the waterbed is inside the home. The waterbed is not ""outside the building.""
The insurance company will cover the damage to Charlotte's home because the waterbed is inside the home. The waterbed is ""outside the",,-3.029439687728882,-1.9863362312316895,-2.1738362312316895,-2.6503987312316895,-1.6425862312316895,-2.1191487312316895,-6.5175862312316895,-8.673835754394531
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_covered, No," No.
The answer is no because the water came from outside the building, but it did not come from outside the property. The water came from the fire hydrant, which is outside the building, but it is still on the property.
The answer is no because the water came from outside the building, but",,-2.97719669342041,-1.8521966934204102,-2.05532169342041,-2.82094669342041,-1.6646966934204102,-2.27407169342041,-6.49282169342041,-8.58657169342041
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",controversial, No," No.
The answer is no because the water is not coming from outside the building. The water is coming from the rain barrel, which is inside the building.
The answer is no because the water is not coming from outside the building. The water is coming from the rain barrel, which is inside the building.",,-2.9842309951782227,-1.859230875968933,-2.1092309951782227,-2.7654809951782227,-1.577980875968933,-2.2342309951782227,-6.671730995178223,-8.546730995178223
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, No," No.
The answer is no because the water level of the creek gradually rose over the course of several years. The water level of the creek did not rise rapidly.",,-3.213195323944092,-2.072570323944092,-2.135070323944092,-2.596007823944092,-1.7835078239440918,-1.9163203239440918,-6.564757823944092,-8.36163330078125
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_covered, No," No.
The answer is no because the water level of the creek did not rise rapidly. The water level of the creek rose over the course of a few hours.
The answer is no because the water level of the creek did not rise rapidly. The water level of the creek rose over the course of a few",,-3.057298183441162,-1.854173183441162,-2.026048183441162,-2.674485683441162,-1.768235683441162,-2.080735683441162,-6.537766933441162,-8.19401741027832
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",controversial, No," No.
The answer is no because the water level of the creek gradually rises over the course of about a week. The word ""rapid"" means ""fast"" or ""quick."" The word ""build-up"" means ""to accumulate or increase gradually."" The word ""rapid"" is not used in the definition of",,-3.20361328125,-2.05517578125,-2.09423828125,-2.60205078125,-1.7817384004592896,-1.8989259004592896,-6.55517578125,-8.33642578125
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no.
The reason is that the term ""political disturbance"" is not defined in the insurance policy. The term is not defined in the insurance policy because it is a term of art, a term that has a specific meaning in the insurance industry.
The term ""political disturbance",,-3.1677627563476562,-2.139657735824585,-1.764657735824585,-2.889657735824585,-2.014657735824585,-1.639657735824585,-7.264657974243164,-8.889657974243164
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no.
The reason is that the term ""political disturbance"" is not defined in the policy. The term is not defined in the policy because it is a term of art, a term that has a specific meaning in the insurance industry.
The term ""political disturbance"" is a term",,-3.0649242401123047,-2.0438365936279297,-1.7938364744186401,-2.8563365936279297,-1.9813364744186401,-1.6688364744186401,-7.16883659362793,-8.98133659362793
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",controversial, no," no.
The reason is that the term ""political disturbance"" is not defined in the policy. The term is not defined in the policy because it is not a term of art. It is a term that is used in ordinary speech, and the parties to the contract did not intend to give",,-3.1351990699768066,-2.1352763175964355,-1.822776198387146,-2.8852763175964355,-1.947776198387146,-1.635276198387146,-7.1352763175964355,-8.822775840759277
