title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_prob,No_prob,A_prob,B_prob
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""heating installation"" is commonly understood to refer to the equipment used to heat a building, such as a furnace or boiler. In this sense, the term ""heating installation"" is synonymous with ""furnace"" or ""boiler."" Therefore, in the context of Mariam's insurance policy, the term ""heating installation"" is clearly referring to the fixed oil-fired heater in her living room. As a result, Mariam is covered by her insurance for the damage caused by the leaking oil.",-16.801694007796648,-8.31943416595459,0.0,0,0
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""heating installation"" is commonly understood to refer to a permanently installed apparatus for heating a building. In this sense, the wall-mounted oil lamp is not a heating installation, as it is not permanently installed. Therefore, Mariam is not covered by the insurance.",-14.384798305927966,-8.339900016784668,0.0,0,0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If we consider the definitions of these words, it is clear that the damage to Carol's bathroom wall was not sudden or unforeseen. The leak was a gradual process that occurred over several days. Therefore, Carol is not covered by her insurance policy for the damage to her wall.",-19.115189853898983,-8.347491264343262,0.0,0,0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If a pipe bursts suddenly and unexpectedly, it would be considered a sudden and unforeseen event. Therefore, Carol is covered by her insurance policy for the damage to her wall.",-12.774262601862404,-7.856934547424316,0.0,0,0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""sudden"" is defined as ""happening quickly, without warning."" The word ""unforeseen"" is defined as ""not expected to happen."" If we consider the definitions of these words, it is clear that the damage to Carol's bathroom wall was not sudden or unforeseen. The pipe leak was a gradual process that occurred over several hours. Therefore, Carol is not covered by her insurance policy for the damage to her wall.",-15.924834862712366,-8.096500396728516,0.0,0,0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda's claim would not be covered by her insurance policy.",-12.42937170997481,-8.03509521484375,0.0,0,0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda would not be covered by her insurance policy for the damage caused by the leaking washing machine.",-10.658408823520709,-7.796378135681152,0.0,0,0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""flow of water"" is commonly understood to mean a continuous stream of water moving in a particular direction. In this sense, the word ""flow of water"" would not be understood to encompass a sudden, unforeseen flow of water. Therefore, Miranda would not be covered by her insurance policy for the damage caused by the leaking water cooler.",-10.280969262454612,-7.79642391204834,0.0,0,0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the leak is causing damage to the insured property. Therefore, Belinda is covered by her insurance policy for the damage caused by the escape",-22.22238774020655,-8.044920921325684,0.0,0,0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the leak is causing damage to the insured property. Therefore, Belinda is covered by the insurance.",-21.287575422027516,-7.796749114990234,0.0,0,0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""internal source"" is ambiguous and has a variety of meanings. However, in the context of this insurance policy, the word ""internal source"" is most likely to be understood by ordinary speakers of English to mean a source of water that is inside the insured property. In this sense, the tub is an internal source of water, and the tomato juice is damage caused by the escape of water from that source. Therefore, Belinda is covered by her insurance policy for",-20.919152799837654,-8.038475036621094,0.0,0,0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""naturally-occurring fire"" is understood by ordinary speakers to refer to a fire that is started by a natural cause, such as lightning or a volcanic eruption. In this case, the fire was caused by a defect in the grill, which is not a natural cause. Therefore, Fatema is not covered by her insurance for the damage to the garage.",-10.27828834898682,-9.029001235961914,0.0,0,0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by the negligence of Fatema, so it would not be considered naturally-occurring. Therefore, Fatema would not be covered by her insurance for the damage to her garage.",-21.06171213078766,-9.027278900146484,0.0,0,0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""naturally-occurring fire"" is often used in a way that suggests that the fire is not caused by human action. However, in this case, the fire is caused by human action - the negligence of Fatema in leaving the grill unattended. Therefore, the fire is not naturally-occurring and Fatema is not covered by her insurance.",-21.208865235893875,-9.027663230895996,0.0,0,0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building itself."" In this sense, the water damage to Charlotte's basement is caused by water escaping from within the building, therefore, the insurance company would not cover the damage.",-22.39433912415233,-8.816282272338867,0.0,0,0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building."" Therefore, since the water seeped into her home from outside the building, Charlotte is covered by her insurance.",-10.967502780558782,-9.044217109680176,0.0,0,0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""outside the building"" is interpreted by ordinary speakers to mean ""not within the building."" Therefore, since the water seeped into the basement from a rain barrel that was next to the house, the water damage was caused by an event that occurred outside the building. As a result, Charlotte is covered by her insurance.",-15.341709371050896,-9.033723831176758,0.0,0,0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the idea of suddenness and unexpectedness. In the context of the policy definition, the word ""rapid"" is not used to describe the gradual rise of water level over time. Therefore, the word ""rapid build-up"" does not apply to the situation described in the case study. Consequently, Rebecca is not covered by the insurance for the damage caused by the gradual rise of water level in the creek",-35.54318532126072,-9.274578094482422,0.0,0,0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the suddenness and unexpectedness of the water level rising. The word ""build-up"" is used to convey the gradual accumulation of water over time. Therefore, the phrase ""rapid build-up"" is used to describe a process that is both sudden and gradual. In this sense, the phrase ""rapid build-up"" is not inconsistent with the actual events that occurred in the case.",-30.15394639083636,-9.025575637817383,0.0,0,0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""rapid build-up"" is used in a figurative sense in the insurance policy definition of ""Flooding."" The word ""rapid"" is used to convey the idea of suddenness and unexpectedness. In the context of the policy definition, the word ""rapid"" is not used to describe the gradual rise of water level in the creek over a week. Therefore, Rebecca is not covered by the insurance for the damage caused by the gradual rise of water level in the creek.",-27.38282505641118,-9.030179023742676,0.0,0,0
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""political disturbance"" is not commonly used in the sense of ""civil commotion"" or strikes. To an ordinary speaker, the word ""political disturbance"" typically refers to events that disrupt the normal functioning of government or political processes. Therefore, in the context of Genie's situation, the word ""political disturbance"" is not relevant, as the cause of damage to her plants was a strike by workers of a hardware store, not a political disturbance.",-30.904888689720195,-8.794236183166504,0.0,0,0
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The word ""political disturbance"" is commonly understood to refer to events that disrupt the normal functioning of a government or state, such as riots, protests, or civil unrest. In this context, the word ""political disturbance"" does not apply to the situation described in the text. The strikers' activities are not political disturbances, they are labor disputes. Therefore, Genie is not covered by her insurance for the damage to her plants.",-22.911061418770366,-9.030267715454102,0.0,0,0
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The word ""political disturbance"" is not commonly used in the sense of ""civil commotion"" or strikes. Instead, it is more commonly used in the sense of events that are caused by political instability or unrest. In this sense, the word ""political disturbance"" is not relevant to the situation described in the text, as the damage to Genie's plants was caused by a strike, not by political instability or unrest. Therefore, Genie is not covered by her insurance for the",-22.342123092638275,-8.78419303894043,0.0,0,0
Garden Plants II,yes_or_no,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how the word ""malicous people or vandals "" would be understood by ordinary speakers of English, Is Margot covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The word ""malicious people or vandals"" is commonly understood to refer to people who intentionally damage property with the intention of causing harm or destruction. Therefore, since the damage to the plants was caused by the neighbor's dog, which was not intentional, Margot is not covered by the insurance.",-11.96888468669465,-8.338553428649902,0.0,0,0
