title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no. The insurance company will not pay for the damage to Carol's wall.
The insurance company's interpretation of the policy is that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source."" The water did not flow suddenly, and the flow was not unforeseen. The flow",,-3.7936437129974365,-2.9420812129974365,-2.0983312129974365,-3.3952062129974365,-2.3483312129974365,-1.5202062129974365,-5.246768951416016,-6.879581451416016
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance company's lawyer argues that the pipe burst because it was old and corroded, and that this was foreseeable. The insurance company's lawyer argues that the pipe burst because it was old and corroded, and that this was foreseeable.
The insurance company's lawyer argues that the pipe burst because it was old",,-3.164630889892578,-2.484943389892578,-1.6021307706832886,-3.742755889892578,-2.750568389892578,-1.9068182706832886,-5.391193389892578,-6.922443389892578
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance company's lawyer argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source"" because the leak was not sudden and unforeseen. The insurance company's lawyer argues that the damage was caused by a ""sudden, unforeseen flow of water from an",,-3.4564476013183594,-2.6251816749572754,-1.7111191749572754,-3.7267441749572754,-2.6095566749572754,-1.7501816749572754,-5.343931674957275,-7.000181674957275
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes, yes.,,-3.604921340942383,-2.518983840942383,-1.6908588409423828,-3.854921340942383,-2.503358840942383,-1.7064838409423828,-5.081483840942383,-6.409608840942383
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance company argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source."" The washing machine was not a ""sudden"" event, and the water did not flow ""from an internal source."" The washing machine was not an ""internal source"" because it",,-3.6495707035064697,-2.5011332035064697,-1.6573832035064697,-3.8839457035064697,-2.5323832035064697,-1.6886332035064697,-5.251132965087891,-6.540195465087891
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",controversial, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the flow of water is caused by a ""faulty appliance."" The water cooler is a faulty appliance, and the flow of water is caused by the faulty appliance. The policy does not cover",,-3.7633869647979736,-2.6305744647979736,-1.7555744647979736,-3.9821369647979736,-2.5993244647979736,-1.7633869647979736,-4.6696367263793945,-6.0290117263793945
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no. The insurance company argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source,"" because the tub was not a ""source"" of water, but rather a container for water. The insurance company argues that the damage was caused by the",,-3.6780171394348145,-2.5753350257873535,-1.7784600257873535,-3.8175225257873535,-2.5597100257873535,-1.6768975257873535,-4.6300225257873535,-5.8956475257873535
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is a bathtub. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is a bathtub. The policy",,-3.7144012451171875,-2.5503387451171875,-1.6987762451171875,-3.7769012451171875,-2.5425262451171875,-1.5659637451171875,-5.0894012451171875,-6.3081512451171875
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",controversial, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is not a ""pipe or appliance."" The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an",,-3.6495823860168457,-2.6339573860168457,-1.8058323860168457,-3.7589573860168457,-2.5480198860168457,-1.6027073860168457,-4.649582386016846,-5.805832386016846
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes, yes.,,-3.8213391304016113,-2.8764984607696533,-1.9936859607696533,-3.8139984607696533,-3.1030609607696533,-2.0952484607696533,-4.024935722351074,-5.696810722351074
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes, yes.,,-3.7770094871520996,-2.8114006519317627,-1.9598381519317627,-3.7410881519317627,-3.0067131519317627,-2.0301506519317627,-4.022337913513184,-5.733275413513184
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",controversial, yes, yes.,,-3.8947641849517822,-2.9572641849517822,-2.0666391849517822,-3.8557016849517822,-3.1135141849517822,-2.1057016849517822,-3.8791391849517822,-5.605701446533203
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no," no. The insurance company denies the claim, and Charlotte sues. The court rules in favor of the insurance company, and Charlotte appeals.
The appellate court rules in favor of Charlotte. The insurance company appeals to the state supreme court.
The state supreme court rules in favor of the insurance company. Charlotte appeals to the U",,-4.191684722900391,-2.9562807083129883,-2.0109682083129883,-3.8625307083129883,-2.5500307083129883,-1.6828432083129883,-4.112530708312988,-5.401593208312988
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no. The insurance company will not pay for the damage to Charlotte's basement.
The reason is that the water damage was not caused by a ""sudden release from outside the building."" The water was not released from outside the building. It was released from inside the building. The water was released from the fire hydrant",,-4.1235880851745605,-2.8735880851745605,-1.83452570438385,-4.0454630851745605,-2.7095255851745605,-1.77983820438385,-4.1626505851745605,-5.4829630851745605
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",controversial, no," no. The insurance company denies the claim, and Charlotte sues. The court rules in favor of the insurance company, and Charlotte appeals.
The appellate court rules in favor of Charlotte. The insurance company appeals to the state supreme court.
The state supreme court rules in favor of the insurance company. Charlotte appeals to the U",,-4.267711639404297,-2.994274377822876,-1.963024377822876,-3.916149377822876,-2.595836877822876,-1.666149377822876,-4.197399139404297,-5.470836639404297
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes or no.
The answer is no. The insurance company would argue that the water level of the creek gradually rose over the course of several years, and that the water did not build up rapidly. The insurance company would argue that the water level of the creek gradually rose over the course of several years, and that the",,-4.134120941162109,-3.0950584411621094,-1.8528709411621094,-4.313808441162109,-3.1809959411621094,-2.0247459411621094,-3.6888084411621094,-5.212245941162109
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes, yes.,,-4.047216415405273,-3.0003414154052734,-1.750341534614563,-4.414403915405273,-3.2815914154052734,-2.0784664154052734,-3.6409664154052734,-5.367528915405273
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",controversial, yes," yes or no.
The answer is no. The policy is ambiguous, and the ambiguity is resolved against the insured. The policy is ambiguous because the phrase ""rapid build-up"" is ambiguous. It could mean a rapid build-up of water from outside the building, or it could mean a rapid build-up of water from outside",,-4.1367058753967285,-3.0820183753967285,-1.8163933753967285,-4.3476433753967285,-3.2226433753967285,-2.0195183753967285,-3.7148308753967285,-5.2773308753967285
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, no, no.,,-3.9747772216796875,-2.679814100265503,-1.875126600265503,-3.976689100265503,-2.578251600265503,-1.648564100265503,-4.484501838684082,-6.195439338684082
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_covered, no," no. The insurance company denies the claim, and Genie sues the insurance company for breach of contract.
The insurance company argues that the strike is not a ""political disturbance"" because it is not a disturbance of the political process. The insurance company argues that",,-4.093047142028809,-2.6867971420288086,-2.0071096420288086,-3.9211721420288086,-2.4836721420288086,-1.6399222612380981,-4.491484642028809,-6.257109642028809
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",controversial, no," no. The insurance company denies the claim, and Genie sues.
The court rules in favor of the insurance company. The court says that the strike was not a ""political disturbance"" because it was not a disturbance of the political process. The court says that",,-4.0140061378479,-2.663300037384033,-1.9367375373840332,-3.991425037384033,-2.538300037384033,-1.6554875373840332,-4.428925037384033,-6.030487537384033
Garden Plants II,yes_or_no,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The insurance company argues that the dog is not a malicious person or vandal, and therefore the damage is not covered by the policy. Margot argues that the dog is a malicious person or vandal, and therefore the damage is covered by the policy.
The insurance company argues that the dog is not a malicious person or",,-3.7903499603271484,-2.945849895477295,-1.828662395477295,-3.961474895477295,-2.977099895477295,-1.914599895477295,-4.242724895477295,-5.773974895477295
Garden Plants II,yes_or_no,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance company argues that the damage was not caused by ""malicious people or vandals"" because the individuals were not malicious or vandals. The insurance company argues that the individuals were not malicious because they did not intend to damage the plants. The insurance company argues that the individuals were not vand",,-3.7522997856140137,-2.9554247856140137,-1.7835496664047241,-4.002299785614014,-3.0179247856140137,-1.9397996664047241,-4.252299785614014,-5.721049785614014
