title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",controversial," """," ""It depends.""
The first thing to note is that the policy language is not clear. The policy defines ""Escape of Water"" as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" The policy does not define ""s",,-4.605398178100586,-2.308523178100586,-2.527273178100586,-4.636648178100586,-2.886648178100586,-3.542898178100586,-5.683523178100586,-7.910085678100586
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""Yes, but only if the damage is caused by a sudden, unforeseen flow of water from an internal source.""
The word ""sudden"" is not defined in the policy, but it is understood to mean ""unexpected."" The word ""unforeseen"" is not defined in the",,-4.080211162567139,-2.3154642581939697,-2.2060892581939697,-4.549839019775391,-3.1123392581939697,-3.3310892581939697,-5.721714019775391,-7.456089019775391
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""Yes, but only if the damage is caused by a sudden, unforeseen flow of water from an internal source.""
The word ""sudden"" is not defined in the policy, but it is understood to mean ""unexpected."" The word ""unforeseen"" is not defined in the policy, but it is understood",,-4.01540994644165,-2.3883228302001953,-2.3726978302001953,-4.466447830200195,-3.1539478302001953,-3.4195728302001953,-5.794572830200195,-7.614885330200195
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",controversial," """," ""Yes, but only if the damage is caused by a sudden, unforeseen flow of water from an internal source.""
The word ""sudden"" is not defined in the policy, but it is understood to mean ""unexpected."" The word ""unforeseen"" is not defined",,-4.034356117248535,-2.364194869995117,-2.348569869995117,-4.442319869995117,-3.145444869995117,-3.395444869995117,-5.739194869995117,-7.497007369995117
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""It depends.""
The insurance company's definition of ""fire"" is ""damage to the policyholder's property caused by naturally-occurring fire."" The policyholder's definition of ""fire"" is ""damage to the policyholder's property caused by fire."" The policyholder's definition of ""fire"" is ""damage",,-4.341938018798828,-2.378392219543457,-2.534642219543457,-4.487767219543457,-2.956517219543457,-3.331517219543457,-5.534642219543457,-7.659642219543457
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""It depends.""
The insurance company's definition of ""fire"" is ""damage to the policyholder's property caused by naturally-occurring fire."" The policyholder's definition of ""fire"" is ""damage to the policyholder's property caused by fire."" The policyholder's definition of ""fire"" is ""damage",,-4.214608192443848,-2.3708581924438477,-2.5271081924438477,-4.433358192443848,-3.0114831924438477,-3.3396081924438477,-5.558358192443848,-7.628670692443848
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",controversial," """," ""It depends.""
The insurance company's definition of ""fire"" is ""damage to the policyholder's property caused by naturally-occurring fire."" The policyholder's definition of ""fire"" is ""damage to the policyholder's property caused by fire."" The policyholder's definition of ""fire"" is ""damage",,-4.309823989868164,-2.403573989868164,-2.559823989868164,-4.497323989868164,-3.012948989868164,-3.356698989868164,-5.575448989868164,-7.700448989868164
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""It depends.""
The insurance company's definition of ""flooding"" is ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" The insurance company's definition of ""outside the buildings"" is ""outside the building."" The insurance company's definition of ""outside the building",,-4.603142261505127,-2.353142261505127,-2.571892261505127,-4.603142261505127,-2.946892261505127,-3.415642261505127,-5.634392261505127,-7.978142261505127
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_covered, it," it depends.
The insurance company will not pay for the damage to the basement, because the damage was caused by a ""sudden release from outside the buildings."" The insurance company will pay for the damage to the basement, because the damage was caused by a ""large volume of water caused by a sudden release from outside the",,-4.626086235046387,-2.3604609966278076,-2.5792109966278076,-4.672961235046387,-2.9854609966278076,-3.4385859966278076,-5.657336235046387,-8.040148735046387
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",controversial," """," ""Yes, she is covered.""
The insurance company's definition of ""flooding"" is ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" The insurance company's definition of ""outside the buildings"" is ""outside the building."" The insurance company's definition of """,,-4.511177062988281,-2.292426824569702,-2.448676824569702,-4.542427062988281,-2.917426824569702,-3.354926824569702,-5.636177062988281,-7.893989562988281
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""Yes, she is covered.""
The insurance company's definition of ""flooding"" is ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" The insurance company's definition of ""rapid build-up"" is ""a rapid increase in the volume of water."" The",,-4.169192314147949,-2.153567314147949,-2.153567314147949,-3.934817314147949,-2.637942314147949,-2.856692314147949,-5.544192314147949,-7.520754814147949
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_covered, Yes," Yes.
The insurance company's definition of ""flooding"" is ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" The insurance company's definition of ""rapid build-up"" is ""a rapid increase in the volume of water."" The insurance company's definition of",,-4.0475311279296875,-2.0787813663482666,-2.0944063663482666,-3.8131563663482666,-2.6100313663482666,-2.8287813663482666,-5.5162811279296875,-7.4303436279296875
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance company's definition of ""flooding"" is ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings."" The insurance company's definition of ""rapid build-up"" is ""a rapid increase in the volume of water."" The insurance company's definition of",,-4.19325065612793,-2.130750894546509,-2.083875894546509,-3.974500894546509,-2.630750894546509,-2.802625894546509,-5.52137565612793,-7.38075065612793
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered," """," ""It depends.""
The insurance company's definition of ""political disturbance"" is ""strikes, labor and political disturbances."" The definition of ""strikes"" is ""a strike is a work stoppage by workers in a labor union or other group of",,-4.674685955047607,-2.51482892036438,-2.68670392036438,-4.874203681945801,-2.87420392036438,-3.28045392036438,-5.710141181945801,-7.991391181945801
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_covered," """," ""It depends.""
The insurance company's definition of ""political disturbance"" is not the same as the ordinary English speaker's. The ordinary English speaker would say that the picketing was ""political"" because it was directed against the government. The insurance company's definition",,-4.702500820159912,-2.436875820159912,-2.593125820159912,-4.905625820159912,-2.765000820159912,-3.280625820159912,-5.686875820159912,-8.02281379699707
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",controversial," """," ""It depends.""
The insurance company's definition of ""political disturbance"" is not the same as the ordinary English speaker's. The ordinary English speaker would say that the strike is a ""political disturbance"" because it is a ""strike"" and a ""strike"" is",,-4.677931785583496,-2.495373487472534,-2.714123487472534,-4.901623725891113,-2.854748487472534,-3.276623487472534,-5.675061225891113,-7.870373725891113
