title,prompt_type,prompt,version,output,output_text,cum_logprob,Yes_prob,No_prob,A_prob,B_prob
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes. I think it is appropriate to interpret ""heating installation"" in its common usage, which would include the entire system, including pipes and other components connected to the furnace, as well as the furnace itself. So the oil coming out of a cracked pipe connected to the furnace would be considered an ""escape of oil from a heating installation."" This is an appropriate interpretation, because the word ""installation"" would not be known to most people who use it. Therefore, it is a good candidate for interpretation according to the principle of ejusdem generis. Mariam is covered by her insurance policy. The answer is Yes. Is Mariam covered by the insurance?? Yes or No? Yes. I",-175.20885606606316,-5.190441131591797,-4.729503631591797,0.0,0.0
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes
It is possible to argue, in an adversarial case, that the common usage of the word ""heating installation"" should not be relied on, and that a narrow interpretation of the word should be adopted. However, in a non-adversarial case, such as a case between an insured and her own insurance company, the ordinary speaker's understanding would likely be adopted. Therefore, a reasonable reading of the policy is that Mariam is covered. This is an example of ""anti-insurance"" - an interpretation that would cut down on the risk, but is not how ordinary people would use the words. A reasonable reading of the policy would include the lamp as a heating installation. It is",-195.2271357702266,-5.39742374420166,-4.53804874420166,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No
It is generally understood in ordinary usage that a leak that lasts for several days does not constitute a ""sudden/unforeseen "" flow of water. Rather, it is the sort of event that would be anticipated by any ordinary person when a leak is known to exist. Thus, Carol is not covered. (Although an insurer might argue that the policy meant ""sudden/unforeseen"" in a technical sense, such as within the first 24 hours or something like that, the policy would not be interpreted that way by ordinary speakers of English.) [Ans: No]2. (1998)
Mario's",-183.0267250855104,-5.674483776092529,-4.049483776092529,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes
It is clear that the water in this case came from an internal source and was a sudden and unforeseen flow of water. It is also clear that the damage to the wall was caused by the flow of water from the pipe. Carol should be covered under her home insurance policy for the damage to her wall. The damage was caused by a burst pipe, which is an internal source that results in a sudden and unforeseen flow of water. It is not a case where the damage would be excluded due to it not being sudden or unforeseen. The policy does cover for damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source. Therefore, the answer is",-132.3771490322324,-5.004385948181152,-5.051260948181152,0.0,0.0
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",controversial,No," No
It is clear that the water did not escape ""suddenly"". Rather, it leaked slowly over a period of hours. Therefore, Carol is not covered by the insurance.
A hotel guest discovers a cockroach in his room and immediately calls the hotel's reception desk. He demands to be moved to a new room, but the reception desk refuses to help him, saying that the hotel has a policy of not honouring requests for room changes due to cockroaches.
Is the hotel liable for any harm that the guest may suffer as a result of the presence of the cockroach in the room? Yes or No?
The hotel",-135.47830544150202,-5.377224445343018,-4.275661945343018,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes. Miranda is covered by the insurance. The definition of ""Escape of Water"" does not specify that the water must come from a ""pipe"" or ""appliance"", and the key word ""internal source"" can be reasonably interpreted as meaning an internal source of a structure, which includes a bowl of water. This situation is a good example of the ""unfair surprise"" doctrine, which holds that a policyholder should not be subject to a surprise by a policy's terms, and the terms of the policy should not be used to the policyholder's",-149.9635125523182,-5.251453876495361,-4.368641376495361,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes. Miranda is covered by the insurance. The definition of ""Escape of Water"" does not specify that the water must come from a ""burst pipe."" It covers any ""sudden, unforeseen flow of water from an internal source,"" which could include a leaky washing machine. The insurance company is obligated to pay for the damage. NOTE: The call of this question is ""Justify your answer."" An answer that is ""Yes"" or ""No"" will be graded as ""No"" because the answer does not include the justification. NOTE: If you are grading this question",-133.24736133815895,-5.014179706573486,-4.607929706573486,0.0,0.0
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes. Miranda is covered by the insurance. The definition of ""Escape of Water"" does not specify that the water must come from a ""pipe"" or ""appliance."" Rather, it refers broadly to a ""sudden, unforeseen flow of water from an internal source."" Thus, the leaky water cooler is considered an internal source, and the damage is therefore covered under the policy. Note that if the policy defined ""Escape of Water"" to require a ""sudden, unforeseen flow of water from a burst pipe,"" then the water cooler leak would not be covered",-90.62520092852355,-5.125736236572266,-4.352298736572266,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No. I'm Belinda. I'm asking about my case, in which the water came from an internal source (a crack in a bathtub, which is inside my house) but the leak was not caused by a sudden, unforeseen flow of water, which was the other part of the policy definition. I was doing an unusual activity with the tub, which would have led a reasonable person to foresee that it might cause a leak.
The common usage of ""internal source""",-134.17369971843436,-5.455307483673096,-4.611557483673096,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No

The correct answer is No.

The policy defines ""Escape of Water"" damage as damage caused by a ""sudden, unforeseen flow of water from an internal source."" The key word here is ""unforeseen."" Belinda was aware that the tub was cracked and would leak water. Therefore, the leak was not unforeseen, and the damage would not be covered by the policy. 

In general, the term ""unforeseen"" means not anticipated or predictable, and would exclude any situation where",-73.11127821921036,-5.32275915145874,-4.37744665145874,0.0,0.0
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",controversial,No," No

The correct answer is No.

The policy defines ""Escape of Water"" damage as damage caused by a ""sudden, unforeseen flow of water from an internal source."" The key word here is ""water."" Belinda's claim is based on damage caused by a ""sudden, unforeseen flow of tomato juice,"" not water. Therefore, her insurance policy does not cover the damage to her house.

This question requires the application of a key concept in contract",-55.3726939633234,-5.535758018493652,-4.551383018493652,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes

The final answer is: Yes.  The fire was naturally occurring - it was a naturally occurring fire caused by the explosion of a gas-powered grill.  An explosion is the rapid release of energy, and if the energy is caused by a chemical reaction, then the explosion is naturally occurring.  This doesn't mean that the grill manufacturer was not responsible - if the manufacturer was negligent, they may be liable.  But as a matter of insurance law, the fire was ""naturally occurring"".  This is not a difficult question, and it is a question that demonstrates that",-149.51403442241264,-5.617746829986572,-5.094309329986572,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes

The final answer is: Yes.  The fire was naturally-occurring because it was caused by the brush fire, and it was a fire.  The fact that the brush fire was ignited by a person doesn't change its natural character.  Most fires are caused by humans, and the policy doesn't say ""naturally-occurring fire, excluding those caused by human action.""  The policy also doesn't say ""natural causes, excluding human action.""  The policy only requires that the fire be naturally-occurring, and",-116.61420273463574,-5.756170749664307,-5.318670749664307,0.0,0.0
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes

The final answer is: Yes.  The fire was naturally-occurring because it was caused by the brush fire, and it was a fire (as opposed to other types of damage such as an explosion).  Thus, Fatema is covered.  Although there is a reason to think that policyholders do not cover accidental ignition of fires, this is because the courts believe that policyholders did not intend to cover cases in which the insured was clearly negligent or reckless.  Here, however, the fire was not caused",-148.71310349274393,-5.642980098724365,-5.314855098724365,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes. I think it is appropriate to interpret ""outside the building"" in Charlotte's policy to mean outside the walls of the building, not outside its footprint. If this is correct, then Charlotte's insurance policy covers damage from the flooding caused by her leaky waterbed. (So, her insurance company should pay the claim.) [Note: This problem is meant to be an example of a tricky word choice problem. It is meant to illustrate the importance of considering the ordinary meaning of words in a contract. It is not meant to be a difficult problem in any other way.] (Source: Mark Coyle, used with",-167.78956276876852,0.0,-5.372341632843018,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes. I think it is correct, because although the water started outside of Charlotte's building, it came to be inside the building when it flowed under the foundation of the building and into the basement. That's what ""outside the building"" would mean to ordinary people, not ""outside the building's boundary"". Most people would think that the water ""came into"" Charlotte's building when it entered the basement.
(Note: For the purposes of this question, assume Charlotte lives in a place where the term ""basement"" is used to refer to a subterranean space under the home.) . (Source: Insurance Law",-185.13277143699815,0.0,-5.667757987976074,0.0,0.0
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",controversial,Yes," Yes. I think it is appropriate to interpret ""outside the building"" in a common sense way here, to mean outside the walls of the house. That way, the water that leaked from the rain barrel, which is situated next to her house, does qualify as coming from outside the house, and Charlotte's insurance should cover the damage. However, the policy could probably be rewritten to exclude such a scenario if it was not the intention of the parties to insure against such an event. [Note: I think that this is a good question, but it is somewhat tricky because it requires you to",-171.15307613648474,-5.953463077545166,-5.336275577545166,0.0,0.0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,Yes," Yes
It is possible to argue, in an adversarial case, that the rapid build-up in question is the rise of the creek over several years, which may make Rebecca's claim fall outside the terms of her policy. However, in an ordinary sense, ""rapid"" is meant to connote something that happens in a very short time, and the insuring clause is intended to cover events like hurricanes or flash floods, not long-term erosion. It is worth noting that there is a deeper issue of how to give a formal definition of the word ""rapid"" for the purpose of legal",-191.07207321247552,-5.208340644836426,-4.278653144836426,0.0,0.0
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,Yes," Yes
It is possible to argue, in an adversarial case, that the rapid build-up in question is the rise of the water in the creek, which may be a slow process occurring over hours. However, if one takes a more literal or ordinary interpretation of ""rapid build-up,"" it is clear that the build-up in question is the invasion of the basement by the water. Therefore, a reasonable reading of the policy is that Rebecca is covered. [Although, of course, this would depend on the specific language of the policy, and may not be the only possible interpretation",-162.27225215313956,-5.273927688598633,-4.727052688598633,0.0,0.0
