title,prompt_type,prompt,version,output,output_text,cum_logprob
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
From the insurance company's perspective, the installation cost was $2,000, so Mariam would only be entitled to $1,200 in compensation, or about $2,000.
I'm not sure of the exact exchange, but from my understanding, Mariam has been told that her insurance company has rejected her claim and that she needs to pay the entire $2,000 deductible.
So, she's had to file a claim with the insurance company for the same $2,000, which she won't have.
Is this covered by the deductible? Yes or No? Final answer is: No.
She's basically been told that her",
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how the word ""heating installation "" would be understood by ordinary speakers of English, Is Mariam covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
From the insurance company's perspective, the lamp is an ""occupational hazard""--that is, it caused her to become ill.
Mariam is a woman of modest means. She has a job--a nurse.
The lamp came from a ""service station"" that charges $.50 per hour for a cover charge and $.20 for the oil.
The lamp's oil is released when the oil lamp is turned on.
The oil lamp has no sealed oil filter and is used to heat a building.
Mariam's ""service station"" is a home, but it is also a home for a large number of people.
Mariam",
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
Carol's house is still standing and completely in good repair. Carol's home insurance policy provides coverage for all her belongings, including clothes, furniture, appliances, and even her dog. But Carol doesn't want to take the risk of dealing with the plumber. If her house were to be damaged in a sudden flood, the claim would be at Carol's expense.
I have a friend who lost his house in a hurricane. He wasn't allowed to have his dog in his house because the insurance company refused to pay for the damage done by the hurricane.
In both cases",
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
Carol's house is still standing and completely intact, thanks to Carol's home insurance policy. The only thing that Carol's house and her bathroom walls are missing is a few hinges.
We have a few questions for you here:
Is Carol's bathroom wall covered by her home insurance policy?
Is Carol's house still standing and completely intact, thanks to Carol's home insurance policy?
Was Carol's bathroom wall covered by Carol's home insurance policy?
Did you know Carol's home insurance policy covers ""Escape of Water"" damage?
Carol's home insurance policy does cover water damage, defined as ""damage to buildings and contents caused by a",
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how the word ""sudden/unforseen "" would be understood by ordinary speakers of English, Is Carol covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
Carol's house is still standing and completely intact, except for the wall, which has been completely drained of water. However, Carol's insurance company is asking Carol to pay for repairs to the wall from the roof of the house. Carol is not very pleased about this, and has told them that her house has had a leak and that it needs fixing, but they have refused to cover this repair. Carol's insurance company had no incentive to cover this repair, because they have a policy that says, ""Any repair or replacement of damage done by accident or misfortune in the course of the policy",
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
From the insurance company's website:
""The policy covers damage to your home caused by the flow of water as a result of a broken pipe or a faulty appliance. In the case of damage to a structure, it also covers damage to your home caused by the flow of water. Damage to a structure caused by a faulty appliance will not be covered under the policy.
The policy also does not cover damage to your home caused by a breakage in the roof, water damage to your house or a broken home electrical system.
",
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
From the insurance company's website:
""The policy covers damage to your home caused by the flow of water as a result of an accident, natural disaster or act of nature, such as a natural disaster or flood. You must be notified and be able to prove that the flood damaged your home. In other words, your claim will be considered at your location and not be in Canada.""
Miranda is not even eligible for the policy because of the fact that her water line did not burst. In addition, she does not have a faulty appliance. So",
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how the word ""flow of water "" would be understood by ordinary speakers of English, Is Miranda covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
From the insurance company's website:
""The policy covers the initial damage, but does not cover subsequent damage to the building. Additionally, there is no coverage for water damage to the premises, such as leaking roof or plumbing systems. No coverage is available for damage to personal property. Damage to personal property is not covered under this policy.""
So, Miranda is not covered under the policy because she did not cause the damage.
So, how does Miranda pay for the damage?
All she can do is file a claim with her insurance company.",
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
Belinda's house is still standing and the paint on the bathtub has not been restored. The only thing preventing the house from being reclaimed is the cost of removing the paint, repairs to the broken tub and restoring the bathtub to its original condition.
Belinda's insurance company, after hearing her story, does a rather impressive job of at least partially addressing her claim. She gets a free inspection and painting by a professional artist. She receives",
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
Belinda's house is located in the middle of a grassy plain, surrounded by a wall of prairie grass. The house and surrounding prairie is surrounded by a barrier of low-growing grasses called ""tundra"". The grasses are mostly native to the northernmost parts of the USA, not south of the Canadian border.
The prairie is a dry zone, so it would not be right to call the water ""sudden"". But, water seeps",
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how the word ""internal source "" would be understood by ordinary speakers of English, Is Belinda covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
Belinda's house is still standing and the damage was not caused by her skunk spraying the house. (Belinda's house and the tomato juice is a bit of a stretch, however, because it has no exterior plumbing and the skunk sprayed her bathroom door and her bathtub, but not her kitchen or living room. We must conclude that Belinda's house was in a ""flooded"" state.)
Belinda's",
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
From the insurance company's perspective, the explosion in Fatema's garage could have occurred without the help of the gas grill, but this would be a crime (and a premeditated one, at that). The insurance company's position is that Fatema was ""negligent"" in leaving her gas grill unattended, and she must pay for the damage to her home.
Fatema knows that she's right to be worried. She wants to know why her insurance company would pay for the damage to her home, when she's only responsible for",
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
From the insurance company's perspective, the fire in Fatema's garage could have occurred without the help of the gas grill, but this would be a claim that Fatema had already incurred. Fatema's insurance company is not obligated to cover fires caused by ""natural"" phenomena, such as a fire in a tree.
Worse than Insurance Fraud
There are other ways in which Fatema's insurance company's handling of the fire could be fraudulent. First, the insurance company did not check with Fatema to",
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how the word ""naturally occuring fire"" would be understood by ordinary speakers of English, Is Fatema covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
From the insurance company's perspective, the explosion in Fatema's garage could have occurred without the help of the embers, and Fatema's insurance is therefore in the clear. 
We have a few issues with the insurance company's justification for blaming Fatema. 
(1) The insurance company seems to be saying that Fatema's cause of action is that the fire caused the ignition of the embers in the brush fire. This is patently false. 
(2",
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
Charlotte's insurance pays out a claim for $1,000,000, which is the cost of the entire flood, but this is not what is charged in the insurance policy. The actual cost of the flood is $100,000, and this was the initial claim that Charlotte filed. Her insurance company charges her a higher claim than it did the first time.
Charlotte's insurance company then tries to settle the claim by paying out $1,000,000, and then sending her a check for that amount. This is only acceptable if Charlotte's claim is settled in",
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
Charlotte's insurance pays out a claim for $1,000,000, which is the cost of the entire flood, but this is not what is charged in the insurance policy. The actual cost of the flood is $100,000, and this was the claim Charlotte has submitted to her insurance company.
Since insurance companies will often charge a higher rate for a claim in an area with a history of flooding, it is natural that they would charge Charlotte higher than the normal rate. However, this is not the case.
Here is the relevant section of the policy:",
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how the word ""outside the building"" would be understood by ordinary speakers of English, Is Charlotte covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
Charlotte's insurance pays out a claim for $1,000,000, which is the cost of the entire flood, but this is not what is charged in the insurance policy. The actual cost of the flood is $100,000, and this was the claim Charlotte filed. To find out what the actual cost would have been, I did the following:
Take a look at the insurance policy. In the ""Wet weather"" section, the claim for damages to a house will be calculated based on the ""Estimated damage"" given in",
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
From the insurance company's perspective, Rebecca is in an unusual situation. As you can see from the following snippet, the insurance company must be worried about not only the flood damage, but the potential financial penalty for not covering the damage.
According to the Insurance Information Network, flood insurance is typically defined as ""a legal insurance policy that provides compensation to a beneficiary for losses that are attributable to the occurrence of natural disasters that are not insured.""
Is Rebecca entitled to flood insurance?
Yes and No.
Yes - Rebecca is covered.
No",
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
From the insurance company's perspective, Rebecca is covered for the damage she has sustained. The insurance company's response to the claim is as follows: ""When flooding occurs at your residence, the homeowner is expected to maintain the premises and be responsible for damages to the building and personal property. Damage to personal property is not deductible under the property owner's policy, but the insurance company will pay the deductible if the property owner's policy does not provide for the deductible.""
In short, Rebecca's house is a rental, and she is responsible for",
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how the word ""rapid build-up"" would be understood by ordinary speakers of English, Is Rebecca covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
From the insurance company's perspective, Rebecca is covered for the damage she has sustained. The insurance company says the damage will not cause any additional claims or claim adjustment, even though the flood has already taken a substantial toll on the creek.
According to the Insurance Information Network, flood insurance is typically defined as ""a legal cover that applies to people who live in flood-prone areas and are in danger of being flooded in the future.""
The insurance company has been able to take all of the flood damage from Rebecca without putting a claim on her",
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_uncovered,No," No!
From: http://www.telegraph.co.uk/news/uknews/crime/9592244/UK-parliamentary-comittee-launches-investigations-over-Giants-bargain-man-s-prescription-drugs.html
Dr. Kim: ""The story of the Giants was different. The Globe's investigation into the company's handling of the workers",
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",unambiguous_covered,No," No!
From: The Associated Press
An Associated Press investigation found that some landowners who received claims for damaged property under the terms of a federal program for homeowners who claim damage from violent crimes had not been notified of their rights and protections.
The program, known as the No Risk, No Fee program, provides financial assistance to homeowners who have lost their homes to violent crimes. The Associated Press found that in one year, more than 3,000 people received no-",
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how the word ""political disturbance "" would be understood by ordinary speakers of English, Is Genie covered by the insurance?? Yes or No? Final answer is:",controversial,No," No!
Genie's insurance company does not have the authority to deny her claim if she claims that the rioting caused her to lose her garden. As you can see from the example above, the insurance company does not have the authority to prevent Genie from losing her garden. If Genie has the right to lose her garden, then she should have the right to claim the loss.
I have a garden, but I was not injured. Is Genie covered?",
