title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance policy defines ""heating installation"" as ""a fixed oil-fired heating installation."" The policy defines ""fixed oil-fired heating installation"" as ""a fixed oil-fired heating installation that is installed in a building and is designed to heat the building."" The policy defines ""building"" as ""a structure that is",,-4.386878967285156,-2.0587539672851562,-1.3712539672851562,-5.168128967285156,-2.7462539672851562,-2.3400039672851562,-7.152503967285156,-8.738441467285156
Escape of Oil II,yes_or_no,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance policy defines ""heating installation"" as ""a fixed oil-fired heating installation."" The policy defines ""fixed oil-fired heating installation"" as ""an installation that is permanently fixed to the building and that is used for the purpose of heating the building."" The policy defines ""oil"" as ""any substance that",,-4.510491847991943,-2.180850028991699,-1.4621000289916992,-5.118350028991699,-2.665225028991699,-2.227725028991699,-7.149600028991699,-8.7355375289917
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The insurance company's policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy",,-3.815174102783203,-2.018299102783203,-1.5964241027832031,-4.112049102783203,-2.518299102783203,-2.440174102783203,-6.862049102783203,-8.213611602783203
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance company's policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy",,-3.5624239444732666,-1.8749239444732666,-1.3905489444732666,-4.3983612060546875,-2.7811739444732666,-2.6561739444732666,-6.8749237060546875,-8.117111206054688
Escape of Water I,yes_or_no,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance company's policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy is written in a way that is designed to be understood by ordinary speakers of English. The policy",,-3.726053476333618,-1.9358510971069336,-1.4046010971069336,-4.435851097106934,-2.8108510971069336,-2.6077260971069336,-6.810851097106934,-8.154601097106934
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The insurance policy is written in a way that is clear and understandable to the average person. It does not use any technical or legal terms that would be difficult to understand. The policy also includes a clear definition of the term ""Escape of Water,"" which is defined as ""damage to buildings and contents caused by a",,-3.994046211242676,-1.8377960920333862,-1.5252960920333862,-4.517483711242676,-2.650296211242676,-2.712796211242676,-6.744046211242676,-7.892483711242676
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance policy is written in a way that is designed to be understood by ordinary speakers of English. The policy defines ""Escape of Water"" as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" The policy also",,-4.006323337554932,-1.8578858375549316,-1.5141358375549316,-4.623510837554932,-2.7016358375549316,-2.7797608375549316,-6.803198337554932,-8.193822860717773
Escape of Water II,yes_or_no,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance policy is written in a way that is designed to be understood by ordinary speakers of English. The policy defines ""Escape of Water"" as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" The policy also",,-4.0213398933410645,-1.8807148933410645,-1.5525898933410645,-4.4510273933410645,-2.6150898933410645,-2.6775898933410645,-6.7557148933410645,-7.9666523933410645
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The insurance company's policy is ambiguous, but the ambiguity is not in the words ""internal source."" The ambiguity is in the phrase ""sudden, unforeseen flow of water."" The policy does not define ""sudden"" or ""unforeseen,"" and the policy does not",,-3.870551824569702,-1.8833296298980713,-1.4302046298980713,-4.281766891479492,-2.3833296298980713,-2.0395796298980713,-6.977079391479492,-7.906766891479492
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance policy is written in a way that is designed to be understood by ordinary speakers of English. The policy defines ""Escape of Water"" as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance."" The policy also",,-3.814868927001953,-1.8389233350753784,-1.3857983350753784,-4.667048454284668,-2.713923454284668,-2.401423454284668,-6.901423454284668,-7.932673454284668
Escape of Water III,yes_or_no,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The insurance company's policy is ambiguous, but the ambiguity is not in the words ""internal source."" The ambiguity is in the words ""sudden, unforeseen."" The policy does not say that the water must be ""sudden"" or ""unforeseen"" in",,-3.838691234588623,-1.8857090473175049,-1.4169590473175049,-4.620083808898926,-2.651334047317505,-2.338834047317505,-6.791958808898926,-7.752896308898926
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The reason is that the policyholder's property is damaged by a ""naturally-occurring fire."" The policyholder's property is damaged by a ""naturally-occurring fire"" because the damage is caused by a naturally-occurring fire. The damage is caused by a naturally-occurring fire",,-4.054849624633789,-1.8989851474761963,-1.3989851474761963,-4.297422409057617,-2.5396101474761963,-2.1489851474761963,-6.938047409057617,-8.000547409057617
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes. 
The insurance policy defines ""Fire"" as ""damage to the policyholder's property caused by naturally-occurring fire."" The policyholder's property is the garage, and the damage is the fire that destroyed the garage. The fire was caused by a naturally-occurring fire, so the policy covers the",,-3.9701993465423584,-1.8453305959701538,-1.4078305959701538,-4.196893215179443,-2.5172057151794434,-2.1890807151794434,-6.892205715179443,-8.118767738342285
Fire,yes_or_no,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insurance—yes or no? Final answer is:",controversial, yes," yes. 
The reason is that the policyholder's property was damaged by a fire that was ""naturally occurring."" The fire was not caused by Fatema's negligence, and it was not caused by a man-made object (such as the grill). 
The policyholder's property was damaged by a fire that was",,-4.019415855407715,-1.8787908554077148,-1.4100408554077148,-4.253790855407715,-2.519415855407715,-2.160040855407715,-6.878790855407715,-8.081915855407715
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The reason is that the waterbed is a ""sudden release from outside the building."" The waterbed is not a part of the building, but it is a part of the ""building"" in the sense that it is outside the building. The waterbed is outside the building, but it is not outside",,-4.030100345611572,-1.8194044828414917,-1.3506544828414917,-4.639717102050781,-2.6631546020507812,-2.4287796020507812,-6.694404602050781,-7.749092102050781
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The reason is that the insurance policy is written in the language of the law, which is the language of the insurance contract. The law defines ""flooding"" as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" The law defines ""outside the buildings",,-3.9249892234802246,-1.7296768426895142,-1.2453018426895142,-4.823426723480225,-2.8078017234802246,-2.5421767234802246,-6.784364223480225,-7.979676723480225
Flood I,yes_or_no,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The reason is that the insurance policy is written in a way that is consistent with the ordinary meaning of the word ""flooding."" The policy defines ""flooding"" as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings."" The policy does not define """,,-4.0171356201171875,-1.7593228816986084,-1.3061978816986084,-4.6343231201171875,-2.6186978816986084,-2.3686978816986084,-6.8140106201171875,-7.9624481201171875
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The reason is that the word ""rapid"" is not being used in the sense of ""quick"" or ""fast."" Rather, it is being used in the sense of ""sudden."" The word ""rapid"" is being used in the sense of ""sudden"" because the word ""rapid"" is being",,-4.108817100524902,-2.0775673389434814,-1.4994423389434814,-4.132254600524902,-2.4056923389434814,-2.1244423389434814,-6.921317100524902,-8.108817100524902
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The reason is that the insurance policy is written in a way that is consistent with the ordinary meaning of the word ""flooding."" The insurance policy is written in a way that is consistent with the ordinary meaning of the word ""flooding."" The insurance policy is written in a way that is consistent with the ordinary",,-4.00140905380249,-2.0014090538024902,-1.4389090538024902,-4.20453405380249,-2.5326590538024902,-2.2357840538024902,-6.90765905380249,-8.079534530639648
Flood II,yes_or_no,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insurance—yes or no? Final answer is:",controversial, yes," yes.
The reason is that the word ""rapid"" is not being used in the sense of ""quick"" or ""fast."" Rather, it is being used in the sense of ""sudden."" The word ""rapid"" is being used in the sense of ""sudden"" because the word ""rapid"" is being",,-4.117218017578125,-2.062530517578125,-1.437530517578125,-4.226593017578125,-2.484405517578125,-2.125030517578125,-6.953155517578125,-8.109405517578125
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_uncovered, yes," yes.
The insurance policy is written in the language of the law, which is not the language of ordinary speakers of English. The insurance policy is written in the language of the law, which is not the language of ordinary speakers of English. The insurance",,-4.1408796310424805,-1.887037754058838,-1.496412754058838,-4.629225254058838,-2.340162754058838,-2.043287754058838,-7.105787754058838,-8.88703727722168
Garden Plants I,yes_or_no,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insurance—yes or no? Final answer is:",unambiguous_covered, yes," yes.
The insurance policy defines ""Garden Plants"" as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances."" The policy does not define",,-3.741483688354492,-1.7180460691452026,-1.4992960691452026,-4.358671188354492,-2.280546188354492,-2.202421188354492,-6.866483688354492,-8.569608688354492
