title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-3.802155018,-2.606842518,-1.575592518,-4.325592518,-2.724030018,-1.700592518,-4.731842518,-5.895905018
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no, no.,,-3.880750895,-2.740125895,-1.701063395,-4.115125656,-2.646375895,-1.576063395,-4.732313156,-6.013563156
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. The insurance company will not pay for the damage to Carol's wall.
The insurance company's interpretation of the policy is that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source."" The water did not flow suddenly, and the flow was not unforeseen. The flow",,-3.793643713,-2.942081213,-2.098331213,-3.395206213,-2.348331213,-1.520206213,-5.246768951,-6.879581451
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance company's lawyer argues that the pipe burst because it was old and corroded, and that this was foreseeable. The insurance company's lawyer argues that the pipe burst because it was old and corroded, and that this was foreseeable.
The insurance company's lawyer argues that the pipe burst because it was old",,-3.16463089,-2.48494339,-1.602130771,-3.74275589,-2.75056839,-1.906818271,-5.39119339,-6.92244339
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance company's lawyer argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source"" because the leak was not sudden and unforeseen. The insurance company's lawyer argues that the damage was caused by a ""sudden, unforeseen flow of water from an",,-3.456447601,-2.625181675,-1.711119175,-3.726744175,-2.609556675,-1.750181675,-5.343931675,-7.000181675
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-3.604921341,-2.518983841,-1.690858841,-3.854921341,-2.503358841,-1.706483841,-5.081483841,-6.409608841
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance company argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source."" The washing machine was not a ""sudden"" event, and the water did not flow ""from an internal source."" The washing machine was not an ""internal source"" because it",,-3.649570704,-2.501133204,-1.657383204,-3.883945704,-2.532383204,-1.688633204,-5.251132965,-6.540195465
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the flow of water is caused by a ""faulty appliance."" The water cooler is a faulty appliance, and the flow of water is caused by the faulty appliance. The policy does not cover",,-3.763386965,-2.630574465,-1.755574465,-3.982136965,-2.599324465,-1.763386965,-4.669636726,-6.029011726
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. The insurance company argues that the damage was not caused by a ""sudden, unforeseen flow of water from an internal source,"" because the tub was not a ""source"" of water, but rather a container for water. The insurance company argues that the damage was caused by the",,-3.678017139,-2.575335026,-1.778460026,-3.817522526,-2.559710026,-1.676897526,-4.630022526,-5.895647526
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is a bathtub. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is a bathtub. The policy",,-3.714401245,-2.550338745,-1.698776245,-3.776901245,-2.542526245,-1.565963745,-5.089401245,-6.308151245
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an internal source"" if the source is not a ""pipe or appliance."" The policy does not cover damage caused by a ""sudden, unforeseen flow of water from an",,-3.649582386,-2.633957386,-1.805832386,-3.758957386,-2.548019886,-1.602707386,-4.649582386,-5.805832386
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-3.82133913,-2.876498461,-1.993685961,-3.813998461,-3.103060961,-2.095248461,-4.024935722,-5.696810722
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-3.777009487,-2.811400652,-1.959838152,-3.741088152,-3.006713152,-2.030150652,-4.022337914,-5.733275414
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-3.894764185,-2.957264185,-2.066639185,-3.855701685,-3.113514185,-2.105701685,-3.879139185,-5.605701447
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. The insurance company denies the claim, and Charlotte sues. The court rules in favor of the insurance company, and Charlotte appeals.
The appellate court rules in favor of Charlotte. The insurance company appeals to the state supreme court.
The state supreme court rules in favor of the insurance company. Charlotte appeals to the U",,-4.191684723,-2.956280708,-2.010968208,-3.862530708,-2.550030708,-1.682843208,-4.112530708,-5.401593208
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. The insurance company will not pay for the damage to Charlotte's basement.
The reason is that the water damage was not caused by a ""sudden release from outside the building."" The water was not released from outside the building. It was released from inside the building. The water was released from the fire hydrant",,-4.123588085,-2.873588085,-1.834525704,-4.045463085,-2.709525585,-1.779838204,-4.162650585,-5.482963085
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. The insurance company denies the claim, and Charlotte sues. The court rules in favor of the insurance company, and Charlotte appeals.
The appellate court rules in favor of Charlotte. The insurance company appeals to the state supreme court.
The state supreme court rules in favor of the insurance company. Charlotte appeals to the U",,-4.267711639,-2.994274378,-1.963024378,-3.916149378,-2.595836878,-1.666149378,-4.197399139,-5.470836639
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes or no.
The answer is no. The insurance company would argue that the water level of the creek gradually rose over the course of several years, and that the water did not build up rapidly. The insurance company would argue that the water level of the creek gradually rose over the course of several years, and that the",,-4.134120941,-3.095058441,-1.852870941,-4.313808441,-3.180995941,-2.024745941,-3.688808441,-5.212245941
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-4.047216415,-3.000341415,-1.750341535,-4.414403915,-3.281591415,-2.078466415,-3.640966415,-5.367528915
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes or no.
The answer is no. The policy is ambiguous, and the ambiguity is resolved against the insured. The policy is ambiguous because the phrase ""rapid build-up"" is ambiguous. It could mean a rapid build-up of water from outside the building, or it could mean a rapid build-up of water from outside",,-4.136705875,-3.082018375,-1.816393375,-4.347643375,-3.222643375,-2.019518375,-3.714830875,-5.277330875
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no, no.,,-3.974777222,-2.6798141,-1.8751266,-3.9766891,-2.5782516,-1.6485641,-4.484501839,-6.195439339
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. The insurance company denies the claim, and Genie sues the insurance company for breach of contract.
The insurance company argues that the strike is not a ""political disturbance"" because it is not a disturbance of the political process. The insurance company argues that",,-4.093047142,-2.686797142,-2.007109642,-3.921172142,-2.483672142,-1.639922261,-4.491484642,-6.257109642
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. The insurance company denies the claim, and Genie sues.
The court rules in favor of the insurance company. The court says that the strike was not a ""political disturbance"" because it was not a disturbance of the political process. The court says that",,-4.014006138,-2.663300037,-1.936737537,-3.991425037,-2.538300037,-1.655487537,-4.428925037,-6.030487537
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes," yes.
The insurance company argues that the dog is not a malicious person or vandal, and therefore the damage is not covered by the policy. Margot argues that the dog is a malicious person or vandal, and therefore the damage is covered by the policy.
The insurance company argues that the dog is not a malicious person or",,-3.79034996,-2.945849895,-1.828662395,-3.961474895,-2.977099895,-1.914599895,-4.242724895,-5.773974895
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes.
The insurance company argues that the damage was not caused by ""malicious people or vandals"" because the individuals were not malicious or vandals. The insurance company argues that the individuals were not malicious because they did not intend to damage the plants. The insurance company argues that the individuals were not vand",,-3.752299786,-2.955424786,-1.783549666,-4.002299786,-3.017924786,-1.939799666,-4.252299786,-5.721049786
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes," yes.
The insurance company argues that the children were not malicious people or vandals, but rather, they were just kids being kids. The insurance company argues that the children were not malicious people or vandals, but rather, they were just kids being kids.
The insurance company argues that the children were not malicious",,-3.787084103,-2.941623688,-1.918186069,-3.879123688,-2.902561188,-1.925998569,-4.277561188,-5.574436188
