title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes or no?
Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that",,-2.880935431,-2.255935431,-1.779372931,-2.630935431,-2.162185431,-2.021560431,-6.115310669,-8.037185669
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no.
The insurance company denied Carol's claim, arguing that the damage was not sudden or unforeseen because the leak had been ongoing for several hours before it was discovered. Carol argued that the leak was sudden and unforeseen because she had no way of knowing that the pipe was going to burst and cause damage to her wall",,-3.161376238,-2.411376238,-1.895751238,-2.583251238,-2.075438738,-1.887938738,-6.177000999,-8.270750999
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No," No. The policy covers damage caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance. The goldfish bowl is not an internal source, and the damage was not caused by a sudden, unforeseen flow of water.",,-2.818228483,-2.005728483,-2.005728483,-2.599478483,-1.646353483,-2.107290983,-6.240103722,-7.747916222
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No," No. The policy covers damage caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance. The washing machine is not an internal source, so the damage is not covered.
Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as",,-2.832296371,-1.949483871,-1.847921371,-2.785421371,-1.816671371,-2.191671371,-6.191671371,-7.801046371
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No," No. The policy covers damage caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance. The water cooler is not an internal source, and the damage was not caused by a sudden, unforeseen flow of water. The water cooler was not a burst pipe or",,-2.784009933,-1.971510053,-1.955885053,-2.627759933,-1.705885053,-2.127759933,-6.291822433,-7.784009933
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-3.121720791,-2.129533291,-2.192033291,-2.488908291,-1.582658291,-1.988908291,-6.113908291,-7.293595791
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No. The tub is not an internal source. It is an external source.,,-2.960586786,-2.007461786,-2.054336786,-2.663711786,-1.710586786,-2.054336786,-6.194961548,-7.421524048
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-2.969166517,-2.070729017,-2.180104017,-2.617604017,-1.648854017,-2.008229017,-6.094166756,-7.242604256
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-2.741943359,-1.859130859,-2.202880859,-2.531005859,-1.702880859,-2.359130859,-5.937255859,-7.226318359
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-2.77938652,-1.84969902,-2.16219902,-2.57626152,-1.72469902,-2.40438652,-5.92782402,-7.29501152
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-2.698306561,-1.862369061,-2.159244061,-2.471744061,-1.721744061,-2.370181561,-5.917056561,-7.159244061
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-3.178822994,-2.038197994,-2.428822994,-2.546010494,-1.506948113,-2.147572994,-5.897572994,-7.452260494
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-2.884475708,-1.790725589,-2.150100708,-2.743850708,-1.712600589,-2.353225708,-5.970413208,-7.611038208
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-3.093679905,-1.953054905,-2.296804905,-2.663992405,-1.640554905,-2.265554905,-6.007742405,-7.671804905
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-3.200735807,-2.208548307,-2.341360807,-2.575735807,-1.599173307,-2.114798307,-5.661673546,-7.224173546
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-3.149289131,-2.094601631,-2.282101631,-2.672726631,-1.641476512,-2.203976631,-5.586789131,-7.274289131
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-3.176512957,-2.184325457,-2.356200457,-2.551512957,-1.598387957,-2.129637957,-5.629637718,-7.223387718
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-3.143084049,-2.299334049,-2.096209049,-2.479021549,-1.736834049,-1.736834049,-6.033709049,-7.650896549
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-2.947342396,-2.025467396,-2.025467396,-2.533279896,-1.744217277,-1.994217277,-5.931717396,-7.470779896
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-3.149467945,-2.196342945,-2.086967945,-2.540092945,-1.711967945,-1.852592945,-5.969780445,-7.524467945
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no.
The insurance company denies the claim, arguing that the damage was caused by a dog, not a malicious person or vandal. Margot disagrees, arguing that the dog's actions were malicious and that the insurance company should cover the loss.
The insurance company's argument is that the policy only covers damage caused by malicious people",,-3.201755285,-2.373630285,-2.061130285,-2.529880285,-1.748630285,-1.733005285,-6.365818024,-8.412693024
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes," yes or no?
Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance",,-2.895612001,-2.114362001,-1.794049501,-2.794049501,-1.997174501,-1.997174501,-6.294049263,-8.215924263
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-3.019717216,-2.246279716,-1.980654597,-2.550967216,-1.855654597,-1.933779597,-6.277529716,-8.097842216
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-3.236372232,-2.111372232,-2.283247232,-2.455122232,-1.501997232,-1.939497232,-5.728559494,-7.470746994
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No, No.,,-2.874380112,-1.866567612,-2.022817612,-2.577505112,-1.663442612,-2.163442612,-5.850942612,-7.694692612
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No, No.,,-3.136274099,-2.050336599,-2.222211599,-2.440961599,-1.487836599,-2.003461599,-5.894086838,-7.667524338
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No, No.,,-2.901348591,-1.92478621,-2.151348591,-2.729473591,-1.86228621,-2.416973591,-5.854473591,-7.737286091
