title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.967150927,-2.732775927,-1.014025927,-3.514025927,-2.404650927,-1.967150927,-7.943713188,-8.951525688
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-3.051990509,-2.786365509,-1.005115628,-3.551990509,-2.395740509,-1.926990628,-8.012928009,-8.880115509
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.346138477,-2.13818264,-1.18505764,-3.20068264,-2.16943264,-2.45068264,-7.60693264,-8.94287014
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.166070938,-2.120453835,-1.292328835,-3.057953835,-2.245453835,-2.636078835,-7.542328835,-9.003266335
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.301070213,-2.157247543,-1.219747663,-3.204122543,-2.266622543,-2.532247543,-7.555685043,-8.836935043
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-3.04304719,-2.30867219,-1.04304719,-3.40242219,-2.24617219,-2.07429719,-7.918046951,-8.753984451
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.961916924,-2.243166924,-1.071291804,-3.368166924,-2.258791924,-2.165041924,-7.758791924,-8.586916924
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.977786064,-2.274661064,-1.071535945,-3.352786064,-2.259036064,-2.149661064,-7.743411064,-8.540286064
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.953069687,-2.400527477,-0.994277477,-3.681777477,-2.291152477,-1.978652477,-7.916152477,-8.744277954
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.824714184,-2.369866371,-1.057366252,-3.526116371,-2.244866371,-2.026116371,-7.705803871,-8.526116371
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.943516254,-2.420591354,-1.045591354,-3.608091354,-2.217466354,-1.951841354,-7.842466354,-8.709653854
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.948306561,-1.848006248,-1.160506248,-3.613631248,-1.973006248,-2.535506248,-8.090193748,-9.840193748
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.859309673,-1.828059554,-1.140559554,-3.562434673,-1.999934554,-2.531184673,-7.906184673,-9.781184196
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.907083988,-1.766458988,-1.157083988,-3.657083988,-2.032083988,-2.641458988,-7.914896488,-9.586771011
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.767669439,-2.392669439,-1.048919439,-3.314544439,-2.298919439,-2.142669439,-7.470794678,-8.994232178
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.708851099,-2.380726099,-1.099476099,-3.240101099,-2.255726099,-2.146351099,-7.388538361,-8.880725861
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.79910183,-2.39285183,-1.03347683,-3.33035183,-2.28347683,-2.11160183,-7.61160183,-9.03347683
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.63205266,-2.33517766,-1.08517766,-3.14767766,-2.17892766,-2.27267766,-7.460177422,-8.772677422
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.731975079,-2.310100079,-1.028850079,-3.278850079,-2.216350079,-2.278850079,-7.474162579,-8.810100555
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.69237566,-2.30175066,-1.051750779,-3.22362566,-2.17675066,-2.25487566,-7.51268816,-8.856438637
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.539137602,-2.100135803,-1.178260803,-3.303260803,-2.037635803,-2.350135803,-7.811073303,-8.912635803
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.510640144,-2.120015144,-1.151265025,-3.323140144,-2.104390144,-2.385640144,-8.057515144,-8.987202644
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.582772255,-2.129997492,-1.129997492,-3.442497492,-2.129997492,-2.364372492,-7.817497253,-8.942497253
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures her neighbor's dog trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.304676533,-2.544107914,-1.137857914,-3.090982914,-2.340982914,-2.294107914,-7.848795414,-8.645669937
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures masked individuals trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.272019386,-2.506394386,-1.193894267,-3.084519386,-2.318894386,-2.381394386,-7.717331886,-8.600144386
Garden Plants II,Yes/No,"Margot has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by malicious people or vandals.""
One day, while Margot is away from her home, her surveillance footage captures a neighbor's middle school-aged children trampling her plants. Margot files a claim with her insurance company for the loss.
Considering just how ""malicous people or vandals"" would be understood by ordinary speakers of English, is Margot covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.371975899,-2.607438564,-1.060563564,-3.169938564,-2.435563564,-2.248063564,-7.794938564,-8.779314041
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is off from work and decides to put holiday lights up on his roof. Because Gavin is an experienced repairman, he figures he doesn't need a ladder to get onto his roof and decides to free climb the exterior wall of his house instead. While climbing the wall, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.228990078,-2.197740078,-1.213364959,-3.057115078,-2.307115078,-2.400865078,-7.432115078,-8.510239601
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin is hired to repair an air conditioner located on the second story of a building. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.539665699,-2.35371685,-1.05684185,-3.38496685,-2.38496685,-2.16621685,-7.64277935,-8.41621685
General Damages,Yes/No,"Gavin has an insurance policy that includes coverage for ""General Damages,"" which includes losses from ""missed employment due to injuries that occur under regular working conditions.""
Gavin works as an A/C repair technician in a small town. One day, Gavin offers to help his girlfriend repair an air conditioner located on the second story of her home. Because Gavin is an experienced repairman, he knows that the safest way to access the unit is with a sturdy ladder. While climbing the ladder, Gavin loses his balance and falls, causing significant injury. Because of this, he subsequently has to stop working for weeks. Gavin files a claim with his insurance company for lost income.
Considering just how ""regular working conditions"" would be understood by ordinary speakers of English, is Gavin covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, yes, yes.,,-2.485132456,-2.375757456,-1.063257456,-3.375757456,-2.407007456,-2.188257456,-7.617944717,-8.453882217
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. As she does so, she smokes a cigarette. Suddenly, she drops the lit cigarette onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, yes, yes.,,-2.688073158,-2.000535011,-1.359910011,-3.281785011,-1.922410011,-2.719285011,-8.023972511,-8.828660011
Hot Work I,Yes/No,"Shannon has an insurance policy that covers accidental damage to her home and belongings from ""Hot Work,"" defined as ""any work on her home or belongings that requires, uses or produces any sources of heat that could ignite flammable materials."" 
One day, Shannon is working on her motorcycle in her garage. To repair her motorcycle, she uses a welding tool which produces a sizable flame. Suddenly, she drops the tool onto the floor, igniting a nearby flammable cleaning product and sending her garage up in flames. Shannon files a claim with her insurance company for the damage.
Considering just how ""requires / uses / produces"" would be understood by ordinary speakers of English, is Shannon covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, yes, yes.,,-2.441466808,-1.878966689,-1.519591689,-3.160216808,-1.941466689,-3.035216808,-7.957091808,-8.730528831
