title,prompt_type,prompt,version,output,output_text,cum_logprob,YES_probs,Yes_probs,yes_probs,NO_probs,No_probs,no_probs,A_probs,B_probs
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a fixed oil-fired heater in her living room. One night, the heater cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. The reason is that the phrase ""fixed oil-fired heating installation"" is ambiguous. It could mean either a heating installation that is fixed in place (i.e., not portable) or a heating installation that is fixed (i.e., not broken). The insurance company might argue that the heater was not ""fixed""",,-3.470108271,-2.243545771,-2.134170771,-3.095108271,-1.524795771,-1.134170771,-6.938858032,-9.977920532
Escape of Oil II,Yes/No,"Mariam has insurance that covers home damage from ""Escape of Oil,"" defined as ""oil leaking from a fixed oil-fired heating installation.""
Mariam has a wall-mounted oil lamp in her living room. One night, the lamp cracks and leaks oil onto the carpet. The oil then seeps into the floor and causes significant damage. Mariam files a claim with her insurance company for the damage.
Considering just how ""heating installation"" would be understood by ordinary speakers of English, is Mariam covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. (This is a tricky question, and you may need to think about it for a while.) The key is that the policy defines ""heating installation"" as ""fixed oil-fired heating installation."" The word ""heating"" is crucial here. A lamp is not a heating installation, even if it is oil",,-3.782009602,-2.500759602,-2.352322102,-3.125759602,-1.469509602,-0.977322042,-6.985134602,-10.02810287
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that slowly leaked over several days before Carol got around to calling a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. [Note: This is a classic example of a ""fuzzy"" or ""vague"" term in a contract.]
The term ""sudden"" is often used in insurance policies to describe an event that occurs quickly, without warning. In this case, the leak was not sudden, as it occurred over",,-4.10138464,-3.42950964,-2.79669714,-2.57794714,-1.62482214,-0.81232214,-6.73419714,-9.480291367
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that suddenly burst. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. [Note: This is a classic example of a ""hedging"" device, where the policy uses a phrase that is intentionally ambiguous, to limit the scope of coverage.] ï¿½ï¿½ï¿½ So""The Language of Insurance"" by David M. Rabban, 2008. (Thanks to David Rabban for pointing",,-2.42837286,-2.42056036,-1.98306036,-2.21743536,-2.08462286,-1.42056036,-6.21743536,-9.127592087
Escape of Water I,Yes/No,"Carol's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Carol's bathroom wall has become severely damaged due to a pipe that leaked for several hours before Carol managed to find a plumber who could fix the leak. Carol files a claim with her insurance company for the damage to her wall.
Considering just how ""sudden/unforseen"" would be understood by ordinary speakers of English, is Carol covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. [Note: This is a classic example of a ""weasel word"" in a policy.]
The word ""sudden"" is often used in insurance policies to mean ""unexpected"" or ""unplanned."" However, in ordinary English, ""sudden"" means ""happening quickly"" or """,,-3.516477108,-2.972273588,-2.456648588,-2.511336088,-1.636336088,-0.980086029,-6.50352335,-9.398055077
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she keeps her pet goldfish in a large glass bowl on the upper floor. One day, the bowl begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, No," No. [Note: This is a tricky question, and the answer may depend on the specific wording of the policy.]
The question is whether the ""flow of water"" in the policy is meant to include a slow leak from a bowl, or only a sudden, unforeseen flow from a pipe or appliance. The",,-3.392467499,-2.212779999,-2.408092499,-2.822154999,-1.290905118,-1.314342618,-6.345592499,-9.728404999
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a washing machine on the upper floor. One day, the washing machine begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. [Note: This is a tricky question, and the answer is not as obvious as it might seem.].
The key to this question is the word ""sudden."" The policy defines ""Escape of Water"" as damage caused by a ""sudden, unforeseen flow of water."" Miranda's washing machine was",,-3.085805178,-1.992055178,-2.132680178,-2.843617678,-1.452992678,-1.437367678,-6.421742439,-9.749867439
Escape of Water II,Yes/No,"Miranda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Miranda lives in a two-story house, and she has a large plastic water cooler on the upper floor. One day, the cooler begins to leak unexpectedly, causing water to seep through her floor and damage her walls. Miranda files a claim with her insurance company for the damage.
Considering just how ""flow of water"" would be understood by ordinary speakers of English, is Miranda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. [Note: This is a tricky question, and you may need to think about it for a while before you come to the right answer.].
The key to this question is the word ""sudden."" The policy defines ""Escape of Water"" as damage caused by a ""sudden, unforeseen flow of",,-3.385154009,-2.182029009,-2.330466509,-2.877341509,-1.322654009,-1.322654009,-6.36171627,-9.67421627
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda, a sculpture artist, fills the tub with paint in order to dip her sculptures in paint, but the tub suddenly cracks and begins to leak, causing the paint to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. [Note: This is a tricky question.]
The key to this question is the word ""internal."" In this context, ""internal"" means ""within the building."" Belinda's tub is on the second floor, and the paint is leaking from the tub onto the floor below",,-3.515356302,-2.337651014,-2.509526014,-2.790776014,-1.290776014,-1.150151014,-6.665776253,-8.751713753
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda uses the tub for a bath and fills the tub with water, but the tub suddenly cracks and begins to leak, causing water to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. [Note: This is a tricky question.]
The key to this question is the word ""sudden."" The policy defines ""Escape of Water"" as damage caused by a sudden, unforeseen flow of water. Belinda's leak was not sudden; she had been filling the tub with water for some time",,-3.491783142,-2.413658142,-2.413658142,-2.679283142,-1.429283142,-1.093345642,-6.819908142,-8.944908142
Escape of Water III,Yes/No,"Belinda's home insurance policy includes coverage for ""Escape of Water"" damage, defined as ""damage to buildings and contents caused by a sudden, unforeseen flow of water from an internal source, such as a burst pipe or faulty appliance.""
Belinda lives in a two-story house with a bathtub on the second floor. One day, Belinda fills the tub with tomato juice to give her dog a bath after being sprayed by a skunk, but the tub suddenly cracks and begins to leak, causing the tomato juice to seep through her floor and damage her walls. Belinda files a claim with her insurance company for the damage.
Considering just how ""internal source"" would be understood by ordinary speakers of English, is Belinda covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. [Note: This is a tricky question.]
The key to this question is the word ""internal."" In this context, ""internal"" means ""within the building."" The bathtub is on the second floor, and the damage is caused by the tub leaking onto the floor",,-3.562038898,-2.405788898,-2.444851398,-2.694851398,-1.413601279,-1.101101279,-6.718288898,-8.815944672
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a defect in the grill causes its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no.  The policyholder is not covered because the fire was not naturally occurring. The fire was caused by a human-made device (the grill), and the explosion was a result of a defect in that device.  The policyholder is not covered because the fire was not naturally occurring. The fire was caused by a",,-3.766621113,-2.428545475,-2.459795475,-2.506670475,-1.451982975,-0.983232975,-7.045732975,-10.11995125
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, a quick-moving brush fire spreads to her property, causing her garage to go up in flames before spreading to the grill and causing its propane tank to explode. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no, no.  The policyholder is not covered because the fire was not naturally occurring. The fire was caused by a human action (Fatema's leaving the grill unattended) and was not a natural occurrence.  The policyholder is not covered because the fire was not naturally occurring. The fire was caused by a human,,-3.663851023,-2.339658022,-2.449033022,-2.386533022,-1.394345522,-1.066220522,-7.042782784,-10.15606403
Fire,Yes/No,"Fatema's home insurance covers ""Fire"" damage, defined as ""damage to the policyholder's property caused by naturally-occurring fire."" 
Fatema keeps a gas-powered grill next to her garage. One day, she uses the grill and leaves it briefly unattended. While she's away, burning embers from a nearby quick-moving brush fire make contact with the grill and cause its propane tank to explode, which in turn causes her garage to go up in flames. Fatema files a claim with her insurance company for the damage to the garage.
Considering just how ""naturally occuring fire"" would be understood by ordinary speakers of English, is Fatema covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no.  The policyholder is not covered because the fire was not a naturally-occurring fire. The fire was caused by a brush fire, which is a naturally-occurring fire, but the fire that damaged the garage was caused by the grill, which is not a naturally-occurring fire.  The",,-3.616093636,-2.334843636,-2.381718636,-2.452031136,-1.475468516,-1.030156016,-6.975468636,-9.998906136
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, the waterbed in her bedroom begins to leak, causing a large volume of water to suddenly seep through her floors. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. (Note: This is a classic example of a ""fine print"" problem.) [Adapted from an example in the book ""The Language Instinct"" by Steven Pinker.] (A) Yes (B) No (C) D
The correct answer is (B). The waterbed is inside",,-3.845105648,-2.515009165,-2.421259165,-2.804071665,-1.382196665,-1.108759165,-6.444696426,-9.491571426
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, a car hits a fire hydrant outside her home, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. (The insurance company would likely argue that the water came from a pipe ""inside"" the building, even though it was a pipe that was outside the building when it was installed.) [Adapted from an example in Charles Fried, Contract as Promise: A Theory of Contractual Obligation (1981).",,-3.607969761,-2.381407261,-2.303282261,-2.772032261,-1.451719642,-1.201719642,-6.404844761,-9.482969284
Flood I,Yes/No,"Charlotte has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a sudden release from outside the buildings.""
Charlotte lives alone in a one-story home. One day, one of the rain barrels that she keeps next to her home begins to leak, causing a large volume of water to suddenly seep into her home. This causes significant water damage to her basement. Charlotte files a claim with her insurance company for the damage.
Considering just how ""outside the building"" would be understood by ordinary speakers of English, is Charlotte covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. (Note: This is a tricky question, and you may need to think about it for a while.) The key is that the water came from a rain barrel, which is located next to the building. The water did not come from outside the building in the way that ordinary speakers of English would understand the phrase",,-4.074300289,-2.566487789,-2.402425289,-3.003987789,-1.441487789,-1.035237789,-6.480550289,-9.546957016
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of several years, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. (This is a classic example of a ""gray area"" in the law, where the answer is not clearly ""yes"" or ""no"".) [Ans.]
The key to this question is the word ""rapid"". Rebecca's insurance policy covers damage from ""Flooding"" only if the water invades",,-4.041517258,-2.854017258,-2.533704758,-2.971204758,-1.486829638,-0.916517138,-6.010267258,-9.705579758
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek quickly rises over the course of a few hours during a storm, and Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, no," no. (Note: This is a classic example of a ""weasel word"" in a policy.) [Ans.]
The word ""rapid"" is a weasel word because it is ambiguous. In one sense, ""rapid"" means ""happening quickly."" In another sense, ""rapid"" means ""h",,-3.645739555,-2.489489555,-2.317614555,-2.833239555,-1.489489675,-1.098864675,-6.075427055,-9.712145805
Flood II,Yes/No,"Rebecca has insurance that covers damage from ""Flooding"" to her home, defined as ""an invasion of the property by a large volume of water caused by a rapid build-up from outside the buildings.""
Rebecca lives in a house situated next to a small creek. The water level of the creek gradually rises over the course of about a week, and one day Rebecca notices that water from the creek has begun to collect in her basement and cause significant damage. Rebecca files a claim with her insurance company for the damage.
Considering just how ""rapid build-up"" would be understood by ordinary speakers of English, is Rebecca covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, no," no. (Note: This is a classic example of a ""weasel word"" in a policy.) [Ans.]
The word ""rapid"" is a weasel word because it is ambiguous. In one sense, ""rapid"" means ""happening quickly."" In another sense, ""rapid"" means ""oc",,-3.987457037,-2.799957037,-2.487457037,-2.964019537,-1.549957037,-0.932769537,-5.995269775,-9.651519775
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie decides that it is too inconvenient to buy the fertilizer from another store located slightly further away. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_uncovered, no," no. (Note: This is a tricky question. The answer is not obvious, and it requires some careful consideration of the meaning of ""political disturbance"".) [Ans.]
The question is whether the strike at the hardware store is a ""political",,-3.724553108,-2.516216278,-2.563091278,-2.883403778,-1.258403659,-1.172466159,-6.117778778,-9.477153778
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, they start picketing outside, and some of their picketing activities spill over to Genie's property. When the strikers inadvertently walk on Genie's plants, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",unambiguous_covered, No," No. The reason is that ""political disturbance"" is not a synonym for ""strike."" A strike is a form of labor disturbance, but a political disturbance is a disturbance caused by political activity, such as a riot or a protest. The picketing outside Gen",,-3.76637435,-2.21949935,-2.51637435,-3.04762435,-1.19606185,-1.32106185,-6.016374588,-9.207780838
Garden Plants I,Yes/No,"Genie has home insurance that covers ""Garden Plants"" damage, defined as ""damage to plants, bushes, shrubs and trees within the boundaries of the land belonging to the home caused by civil commotion, strikes, or labor and political disturbances.""
Genie buys special fertilizer for her garden plants from a hardware store located next door. When the workers of the store go on strike, the store temporarily shuts down due to staff shortages, and Genie is unable to find the fertilizer within driving distance from her home or online. Without the fertilizer, the plants die. Genie files a claim with her insurance company for the damage to her plants.
Considering just how ""political disturbance"" would be understood by ordinary speakers of English, is Genie covered by the insuranceï¿½ï¿½ï¿½yes or no? Final answ",controversial, No," No. The reason is that the strike is a labor disturbance, not a political one. The strike is a labor dispute between the workers and the store, and it is not a political disturbance. Political disturbances are typically understood to be events like riots, protests, or",,-3.659157753,-2.387068987,-2.551131487,-2.855818987,-1.191756487,-1.246443987,-6.183943748,-9.406599998
